NAME,County,State,variable,estimate,Sex,Age,Private_HI
"Manistee County, Michigan",Manistee, Michigan,B27002_028,859,Male,75 years and over,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_029,206,Male,75 years and over,No
"Manistee County, Michigan",Manistee, Michigan,B27002_032,276,Female,Under 6 years,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_033,341,Female,Under 6 years,No
"Manistee County, Michigan",Manistee, Michigan,B27002_035,1082,Female,6 to 18 years,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_036,523,Female,6 to 18 years,No
"Manistee County, Michigan",Manistee, Michigan,B27002_038,481,Female,19 to 25 years,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_039,271,Female,19 to 25 years,No
"Manistee County, Michigan",Manistee, Michigan,B27002_041,482,Female,26 to 34 years,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_042,431,Female,26 to 34 years,No
"Manistee County, Michigan",Manistee, Michigan,B27002_044,784,Female,35 to 44 years,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_045,342,Female,35 to 44 years,No
"Manistee County, Michigan",Manistee, Michigan,B27002_047,1201,Female,45 to 54 years,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_048,318,Female,45 to 54 years,No
"Manistee County, Michigan",Manistee, Michigan,B27002_050,1662,Female,55 to 64 years,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_051,482,Female,55 to 64 years,No
"Manistee County, Michigan",Manistee, Michigan,B27002_053,1204,Female,65 to 74 years,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_054,528,Female,65 to 74 years,No
"Manistee County, Michigan",Manistee, Michigan,B27002_056,1012,Female,75 years and over,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_057,281,Female,75 years and over,No
"Marquette County, Michigan",Marquette, Michigan,B27002_004,1324,Male,Under 6 years,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_005,710,Male,Under 6 years,No
"Marquette County, Michigan",Marquette, Michigan,B27002_007,3426,Male,6 to 18 years,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_008,1287,Male,6 to 18 years,No
"Marquette County, Michigan",Marquette, Michigan,B27002_010,3895,Male,19 to 25 years,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_011,802,Male,19 to 25 years,No
"Marquette County, Michigan",Marquette, Michigan,B27002_013,2203,Male,26 to 34 years,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_014,1085,Male,26 to 34 years,No
"Marquette County, Michigan",Marquette, Michigan,B27002_016,2548,Male,35 to 44 years,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_017,930,Male,35 to 44 years,No
"Marquette County, Michigan",Marquette, Michigan,B27002_019,3044,Male,45 to 54 years,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_020,798,Male,45 to 54 years,No
"Marquette County, Michigan",Marquette, Michigan,B27002_022,3754,Male,55 to 64 years,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_023,977,Male,55 to 64 years,No
"Marquette County, Michigan",Marquette, Michigan,B27002_025,2651,Male,65 to 74 years,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_026,804,Male,65 to 74 years,No
"Marquette County, Michigan",Marquette, Michigan,B27002_028,1577,Male,75 years and over,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_029,380,Male,75 years and over,No
"Marquette County, Michigan",Marquette, Michigan,B27002_032,1194,Female,Under 6 years,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_033,717,Female,Under 6 years,No
"Marquette County, Michigan",Marquette, Michigan,B27002_035,3626,Female,6 to 18 years,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_036,1155,Female,6 to 18 years,No
"Marquette County, Michigan",Marquette, Michigan,B27002_038,4097,Female,19 to 25 years,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_039,897,Female,19 to 25 years,No
"Marquette County, Michigan",Marquette, Michigan,B27002_041,2059,Female,26 to 34 years,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_042,1146,Female,26 to 34 years,No
"Marquette County, Michigan",Marquette, Michigan,B27002_044,2439,Female,35 to 44 years,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_045,962,Female,35 to 44 years,No
"Marquette County, Michigan",Marquette, Michigan,B27002_047,3036,Female,45 to 54 years,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_048,748,Female,45 to 54 years,No
"Marquette County, Michigan",Marquette, Michigan,B27002_050,3857,Female,55 to 64 years,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_051,1018,Female,55 to 64 years,No
"Marquette County, Michigan",Marquette, Michigan,B27002_053,2461,Female,65 to 74 years,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_054,843,Female,65 to 74 years,No
"Marquette County, Michigan",Marquette, Michigan,B27002_056,2092,Female,75 years and over,Yes
"Marquette County, Michigan",Marquette, Michigan,B27002_057,517,Female,75 years and over,No
"Mason County, Michigan",Mason, Michigan,B27002_004,392,Male,Under 6 years,Yes
"Mason County, Michigan",Mason, Michigan,B27002_005,496,Male,Under 6 years,No
"Mason County, Michigan",Mason, Michigan,B27002_007,1439,Male,6 to 18 years,Yes
"Mason County, Michigan",Mason, Michigan,B27002_008,841,Male,6 to 18 years,No
"Mason County, Michigan",Mason, Michigan,B27002_010,718,Male,19 to 25 years,Yes
"Mason County, Michigan",Mason, Michigan,B27002_011,498,Male,19 to 25 years,No
"Mason County, Michigan",Mason, Michigan,B27002_013,840,Male,26 to 34 years,Yes
"Mason County, Michigan",Mason, Michigan,B27002_014,431,Male,26 to 34 years,No
"Mason County, Michigan",Mason, Michigan,B27002_016,1067,Male,35 to 44 years,Yes
"Mason County, Michigan",Mason, Michigan,B27002_017,409,Male,35 to 44 years,No
"Mason County, Michigan",Mason, Michigan,B27002_019,1239,Male,45 to 54 years,Yes
"Mason County, Michigan",Mason, Michigan,B27002_020,546,Male,45 to 54 years,No
"Mason County, Michigan",Mason, Michigan,B27002_022,1829,Male,55 to 64 years,Yes
"Mason County, Michigan",Mason, Michigan,B27002_023,493,Male,55 to 64 years,No
"Mason County, Michigan",Mason, Michigan,B27002_025,1304,Male,65 to 74 years,Yes
"Mason County, Michigan",Mason, Michigan,B27002_026,520,Male,65 to 74 years,No
"Mason County, Michigan",Mason, Michigan,B27002_028,901,Male,75 years and over,Yes
"Mason County, Michigan",Mason, Michigan,B27002_029,241,Male,75 years and over,No
"Mason County, Michigan",Mason, Michigan,B27002_032,373,Female,Under 6 years,Yes
"Mason County, Michigan",Mason, Michigan,B27002_033,528,Female,Under 6 years,No
"Mason County, Michigan",Mason, Michigan,B27002_035,1385,Female,6 to 18 years,Yes
"Mason County, Michigan",Mason, Michigan,B27002_036,777,Female,6 to 18 years,No
"Mason County, Michigan",Mason, Michigan,B27002_038,491,Female,19 to 25 years,Yes
"Mason County, Michigan",Mason, Michigan,B27002_039,419,Female,19 to 25 years,No
"Mason County, Michigan",Mason, Michigan,B27002_041,829,Female,26 to 34 years,Yes
"Mason County, Michigan",Mason, Michigan,B27002_042,588,Female,26 to 34 years,No
"Mason County, Michigan",Mason, Michigan,B27002_044,1100,Female,35 to 44 years,Yes
"Mason County, Michigan",Mason, Michigan,B27002_045,348,Female,35 to 44 years,No
"Mason County, Michigan",Mason, Michigan,B27002_047,1407,Female,45 to 54 years,Yes
"Mason County, Michigan",Mason, Michigan,B27002_048,413,Female,45 to 54 years,No
"Mason County, Michigan",Mason, Michigan,B27002_050,1911,Female,55 to 64 years,Yes
"Mason County, Michigan",Mason, Michigan,B27002_051,517,Female,55 to 64 years,No
"Mason County, Michigan",Mason, Michigan,B27002_053,1392,Female,65 to 74 years,Yes
"Mason County, Michigan",Mason, Michigan,B27002_054,455,Female,65 to 74 years,No
"Mason County, Michigan",Mason, Michigan,B27002_056,1063,Female,75 years and over,Yes
"Mason County, Michigan",Mason, Michigan,B27002_057,384,Female,75 years and over,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_004,666,Male,Under 6 years,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_005,743,Male,Under 6 years,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_007,2137,Male,6 to 18 years,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_008,1323,Male,6 to 18 years,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_010,3258,Male,19 to 25 years,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_011,1001,Male,19 to 25 years,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_013,1257,Male,26 to 34 years,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_014,691,Male,26 to 34 years,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_016,1345,Male,35 to 44 years,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_017,646,Male,35 to 44 years,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_019,1695,Male,45 to 54 years,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_020,631,Male,45 to 54 years,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_022,2216,Male,55 to 64 years,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_023,556,Male,55 to 64 years,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_025,1440,Male,65 to 74 years,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_026,766,Male,65 to 74 years,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_028,946,Male,75 years and over,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_029,399,Male,75 years and over,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_032,422,Female,Under 6 years,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_033,665,Female,Under 6 years,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_035,2026,Female,6 to 18 years,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_036,1278,Female,6 to 18 years,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_038,2724,Female,19 to 25 years,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_039,844,Female,19 to 25 years,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_041,1031,Female,26 to 34 years,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_042,912,Female,26 to 34 years,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_044,1446,Female,35 to 44 years,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_045,611,Female,35 to 44 years,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_047,1772,Female,45 to 54 years,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_048,670,Female,45 to 54 years,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_050,2350,Female,55 to 64 years,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_051,570,Female,55 to 64 years,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_053,1674,Female,65 to 74 years,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_054,642,Female,65 to 74 years,No
"Mecosta County, Michigan",Mecosta, Michigan,B27002_056,1201,Female,75 years and over,Yes
"Mecosta County, Michigan",Mecosta, Michigan,B27002_057,480,Female,75 years and over,No
"Menominee County, Michigan",Menominee, Michigan,B27002_004,412,Male,Under 6 years,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_005,257,Male,Under 6 years,No
"Menominee County, Michigan",Menominee, Michigan,B27002_007,1159,Male,6 to 18 years,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_008,583,Male,6 to 18 years,No
"Menominee County, Michigan",Menominee, Michigan,B27002_010,669,Male,19 to 25 years,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_011,155,Male,19 to 25 years,No
"Menominee County, Michigan",Menominee, Michigan,B27002_013,729,Male,26 to 34 years,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_014,289,Male,26 to 34 years,No
"Menominee County, Michigan",Menominee, Michigan,B27002_016,976,Male,35 to 44 years,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_017,306,Male,35 to 44 years,No
"Menominee County, Michigan",Menominee, Michigan,B27002_019,1226,Male,45 to 54 years,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_020,399,Male,45 to 54 years,No
"Menominee County, Michigan",Menominee, Michigan,B27002_022,1616,Male,55 to 64 years,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_023,430,Male,55 to 64 years,No
"Menominee County, Michigan",Menominee, Michigan,B27002_025,927,Male,65 to 74 years,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_026,535,Male,65 to 74 years,No
"Menominee County, Michigan",Menominee, Michigan,B27002_028,713,Male,75 years and over,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_029,315,Male,75 years and over,No
"Menominee County, Michigan",Menominee, Michigan,B27002_032,384,Female,Under 6 years,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_033,261,Female,Under 6 years,No
"Menominee County, Michigan",Menominee, Michigan,B27002_035,1126,Female,6 to 18 years,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_036,431,Female,6 to 18 years,No
"Menominee County, Michigan",Menominee, Michigan,B27002_038,562,Female,19 to 25 years,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_039,238,Female,19 to 25 years,No
"Menominee County, Michigan",Menominee, Michigan,B27002_041,491,Female,26 to 34 years,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_042,446,Female,26 to 34 years,No
"Menominee County, Michigan",Menominee, Michigan,B27002_044,872,Female,35 to 44 years,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_045,277,Female,35 to 44 years,No
"Menominee County, Michigan",Menominee, Michigan,B27002_047,1180,Female,45 to 54 years,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_048,387,Female,45 to 54 years,No
"Menominee County, Michigan",Menominee, Michigan,B27002_050,1645,Female,55 to 64 years,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_051,369,Female,55 to 64 years,No
"Menominee County, Michigan",Menominee, Michigan,B27002_053,1018,Female,65 to 74 years,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_054,446,Female,65 to 74 years,No
"Menominee County, Michigan",Menominee, Michigan,B27002_056,752,Female,75 years and over,Yes
"Menominee County, Michigan",Menominee, Michigan,B27002_057,352,Female,75 years and over,No
"Midland County, Michigan",Midland, Michigan,B27002_004,1982,Male,Under 6 years,Yes
"Midland County, Michigan",Midland, Michigan,B27002_005,972,Male,Under 6 years,No
"Midland County, Michigan",Midland, Michigan,B27002_007,5075,Male,6 to 18 years,Yes
"Midland County, Michigan",Midland, Michigan,B27002_008,1668,Male,6 to 18 years,No
"Midland County, Michigan",Midland, Michigan,B27002_010,2621,Male,19 to 25 years,Yes
"Midland County, Michigan",Midland, Michigan,B27002_011,1070,Male,19 to 25 years,No
"Midland County, Michigan",Midland, Michigan,B27002_013,3482,Male,26 to 34 years,Yes
"Midland County, Michigan",Midland, Michigan,B27002_014,1199,Male,26 to 34 years,No
"Midland County, Michigan",Midland, Michigan,B27002_016,3695,Male,35 to 44 years,Yes
"Midland County, Michigan",Midland, Michigan,B27002_017,1117,Male,35 to 44 years,No
"Midland County, Michigan",Midland, Michigan,B27002_019,4643,Male,45 to 54 years,Yes
"Midland County, Michigan",Midland, Michigan,B27002_020,1207,Male,45 to 54 years,No
"Midland County, Michigan",Midland, Michigan,B27002_022,4613,Male,55 to 64 years,Yes
"Midland County, Michigan",Midland, Michigan,B27002_023,1001,Male,55 to 64 years,No
"Midland County, Michigan",Midland, Michigan,B27002_025,2849,Male,65 to 74 years,Yes
"Midland County, Michigan",Midland, Michigan,B27002_026,852,Male,65 to 74 years,No
"Midland County, Michigan",Midland, Michigan,B27002_028,2249,Male,75 years and over,Yes
"Midland County, Michigan",Midland, Michigan,B27002_029,373,Male,75 years and over,No
"Midland County, Michigan",Midland, Michigan,B27002_032,1761,Female,Under 6 years,Yes
"Midland County, Michigan",Midland, Michigan,B27002_033,846,Female,Under 6 years,No
"Midland County, Michigan",Midland, Michigan,B27002_035,5063,Female,6 to 18 years,Yes
"Midland County, Michigan",Midland, Michigan,B27002_036,1739,Female,6 to 18 years,No
"Midland County, Michigan",Midland, Michigan,B27002_038,2294,Female,19 to 25 years,Yes
"Midland County, Michigan",Midland, Michigan,B27002_039,1001,Female,19 to 25 years,No
"Midland County, Michigan",Midland, Michigan,B27002_041,3139,Female,26 to 34 years,Yes
"Midland County, Michigan",Midland, Michigan,B27002_042,1327,Female,26 to 34 years,No
"Midland County, Michigan",Midland, Michigan,B27002_044,3900,Female,35 to 44 years,Yes
"Midland County, Michigan",Midland, Michigan,B27002_045,1011,Female,35 to 44 years,No
"Midland County, Michigan",Midland, Michigan,B27002_047,4718,Female,45 to 54 years,Yes
"Midland County, Michigan",Midland, Michigan,B27002_048,1282,Female,45 to 54 years,No
"Midland County, Michigan",Midland, Michigan,B27002_050,5068,Female,55 to 64 years,Yes
"Midland County, Michigan",Midland, Michigan,B27002_051,1027,Female,55 to 64 years,No
"Midland County, Michigan",Midland, Michigan,B27002_053,3335,Female,65 to 74 years,Yes
"Midland County, Michigan",Midland, Michigan,B27002_054,876,Female,65 to 74 years,No
"Midland County, Michigan",Midland, Michigan,B27002_056,3096,Female,75 years and over,Yes
"Midland County, Michigan",Midland, Michigan,B27002_057,639,Female,75 years and over,No
"Missaukee County, Michigan",Missaukee, Michigan,B27002_004,228,Male,Under 6 years,Yes
"Missaukee County, Michigan",Missaukee, Michigan,B27002_005,371,Male,Under 6 years,No
"Missaukee County, Michigan",Missaukee, Michigan,B27002_007,743,Male,6 to 18 years,Yes
"Missaukee County, Michigan",Missaukee, Michigan,B27002_008,564,Male,6 to 18 years,No
"Missaukee County, Michigan",Missaukee, Michigan,B27002_010,386,Male,19 to 25 years,Yes
"Missaukee County, Michigan",Missaukee, Michigan,B27002_011,200,Male,19 to 25 years,No
"Missaukee County, Michigan",Missaukee, Michigan,B27002_013,425,Male,26 to 34 years,Yes
"Missaukee County, Michigan",Missaukee, Michigan,B27002_014,320,Male,26 to 34 years,No
"Missaukee County, Michigan",Missaukee, Michigan,B27002_016,458,Male,35 to 44 years,Yes
"Missaukee County, Michigan",Missaukee, Michigan,B27002_017,313,Male,35 to 44 years,No
"Missaukee County, Michigan",Missaukee, Michigan,B27002_019,742,Male,45 to 54 years,Yes
"Missaukee County, Michigan",Missaukee, Michigan,B27002_020,284,Male,45 to 54 years,No
"Missaukee County, Michigan",Missaukee, Michigan,B27002_022,832,Male,55 to 64 years,Yes
"Missaukee County, Michigan",Missaukee, Michigan,B27002_023,318,Male,55 to 64 years,No
"Missaukee County, Michigan",Missaukee, Michigan,B27002_025,663,Male,65 to 74 years,Yes
"Missaukee County, Michigan",Missaukee, Michigan,B27002_026,245,Male,65 to 74 years,No
