County,State,variable,estimate,Sex,Age,Employment
Kosciusko, Indiana,B23001_091,0,Female,16 to 19 years,In Armed Forces
Kosciusko, Indiana,B23001_093,1010,Female,16 to 19 years,Employed Civilian
Kosciusko, Indiana,B23001_094,124,Female,16 to 19 years,Unemployed Civilian
Kosciusko, Indiana,B23001_095,850,Female,16 to 19 years,Not in labor force
Kosciusko, Indiana,B23001_098,0,Female,20 and 21 years,In Armed Forces
Kosciusko, Indiana,B23001_100,797,Female,20 and 21 years,Employed Civilian
Kosciusko, Indiana,B23001_101,52,Female,20 and 21 years,Unemployed Civilian
Kosciusko, Indiana,B23001_102,179,Female,20 and 21 years,Not in labor force
Kosciusko, Indiana,B23001_105,0,Female,22 to 24 years,In Armed Forces
Kosciusko, Indiana,B23001_107,1196,Female,22 to 24 years,Employed Civilian
Kosciusko, Indiana,B23001_108,38,Female,22 to 24 years,Unemployed Civilian
Kosciusko, Indiana,B23001_109,382,Female,22 to 24 years,Not in labor force
Kosciusko, Indiana,B23001_112,0,Female,25 to 29 years,In Armed Forces
Kosciusko, Indiana,B23001_114,1726,Female,25 to 29 years,Employed Civilian
Kosciusko, Indiana,B23001_115,72,Female,25 to 29 years,Unemployed Civilian
Kosciusko, Indiana,B23001_116,575,Female,25 to 29 years,Not in labor force
Kosciusko, Indiana,B23001_119,0,Female,30 to 34 years,In Armed Forces
Kosciusko, Indiana,B23001_121,1617,Female,30 to 34 years,Employed Civilian
Kosciusko, Indiana,B23001_122,78,Female,30 to 34 years,Unemployed Civilian
Kosciusko, Indiana,B23001_123,681,Female,30 to 34 years,Not in labor force
Kosciusko, Indiana,B23001_126,0,Female,35 to 44 years,In Armed Forces
Kosciusko, Indiana,B23001_128,3247,Female,35 to 44 years,Employed Civilian
Kosciusko, Indiana,B23001_129,123,Female,35 to 44 years,Unemployed Civilian
Kosciusko, Indiana,B23001_130,1152,Female,35 to 44 years,Not in labor force
Kosciusko, Indiana,B23001_133,0,Female,45 to 54 years,In Armed Forces
Kosciusko, Indiana,B23001_135,3785,Female,45 to 54 years,Employed Civilian
Kosciusko, Indiana,B23001_136,140,Female,45 to 54 years,Unemployed Civilian
Kosciusko, Indiana,B23001_137,1225,Female,45 to 54 years,Not in labor force
Kosciusko, Indiana,B23001_140,0,Female,55 to 59 years,In Armed Forces
Kosciusko, Indiana,B23001_142,2077,Female,55 to 59 years,Employed Civilian
Kosciusko, Indiana,B23001_143,27,Female,55 to 59 years,Unemployed Civilian
Kosciusko, Indiana,B23001_144,730,Female,55 to 59 years,Not in labor force
Kosciusko, Indiana,B23001_147,0,Female,60 and 61 years,In Armed Forces
Kosciusko, Indiana,B23001_149,539,Female,60 and 61 years,Employed Civilian
Kosciusko, Indiana,B23001_150,0,Female,60 and 61 years,Unemployed Civilian
Kosciusko, Indiana,B23001_151,236,Female,60 and 61 years,Not in labor force
Kosciusko, Indiana,B23001_154,0,Female,62 to 64 years,In Armed Forces
Kosciusko, Indiana,B23001_156,826,Female,62 to 64 years,Employed Civilian
Kosciusko, Indiana,B23001_157,7,Female,62 to 64 years,Unemployed Civilian
Kosciusko, Indiana,B23001_158,855,Female,62 to 64 years,Not in labor force
Kosciusko, Indiana,B23001_161,509,Female,65 to 69 years,Employed
Kosciusko, Indiana,B23001_162,0,Female,65 to 69 years,Unemployed
Kosciusko, Indiana,B23001_163,1670,Female,65 to 69 years,Not in labor force
Kosciusko, Indiana,B23001_166,192,Female,70 to 74 years,Employed
Kosciusko, Indiana,B23001_167,0,Female,70 to 74 years,Unemployed
Kosciusko, Indiana,B23001_168,1424,Female,70 to 74 years,Not in labor force
Kosciusko, Indiana,B23001_171,109,Female,75 years and over,Employed
Kosciusko, Indiana,B23001_172,2,Female,75 years and over,Unemployed
Kosciusko, Indiana,B23001_173,2891,Female,75 years and over,Not in labor force
LaGrange, Indiana,B23001_005,0,Male,16 to 19 years,In Armed Forces
LaGrange, Indiana,B23001_007,869,Male,16 to 19 years,Employed Civilian
LaGrange, Indiana,B23001_008,27,Male,16 to 19 years,Unemployed Civilian
LaGrange, Indiana,B23001_009,369,Male,16 to 19 years,Not in labor force
LaGrange, Indiana,B23001_012,0,Male,20 and 21 years,In Armed Forces
LaGrange, Indiana,B23001_014,579,Male,20 and 21 years,Employed Civilian
LaGrange, Indiana,B23001_015,10,Male,20 and 21 years,Unemployed Civilian
LaGrange, Indiana,B23001_016,120,Male,20 and 21 years,Not in labor force
LaGrange, Indiana,B23001_019,0,Male,22 to 24 years,In Armed Forces
LaGrange, Indiana,B23001_021,668,Male,22 to 24 years,Employed Civilian
LaGrange, Indiana,B23001_022,5,Male,22 to 24 years,Unemployed Civilian
LaGrange, Indiana,B23001_023,80,Male,22 to 24 years,Not in labor force
LaGrange, Indiana,B23001_026,13,Male,25 to 29 years,In Armed Forces
LaGrange, Indiana,B23001_028,1128,Male,25 to 29 years,Employed Civilian
LaGrange, Indiana,B23001_029,0,Male,25 to 29 years,Unemployed Civilian
LaGrange, Indiana,B23001_030,31,Male,25 to 29 years,Not in labor force
LaGrange, Indiana,B23001_033,0,Male,30 to 34 years,In Armed Forces
LaGrange, Indiana,B23001_035,1057,Male,30 to 34 years,Employed Civilian
LaGrange, Indiana,B23001_036,12,Male,30 to 34 years,Unemployed Civilian
LaGrange, Indiana,B23001_037,51,Male,30 to 34 years,Not in labor force
LaGrange, Indiana,B23001_040,0,Male,35 to 44 years,In Armed Forces
LaGrange, Indiana,B23001_042,2008,Male,35 to 44 years,Employed Civilian
LaGrange, Indiana,B23001_043,10,Male,35 to 44 years,Unemployed Civilian
LaGrange, Indiana,B23001_044,101,Male,35 to 44 years,Not in labor force
LaGrange, Indiana,B23001_047,0,Male,45 to 54 years,In Armed Forces
LaGrange, Indiana,B23001_049,1867,Male,45 to 54 years,Employed Civilian
LaGrange, Indiana,B23001_050,32,Male,45 to 54 years,Unemployed Civilian
LaGrange, Indiana,B23001_051,211,Male,45 to 54 years,Not in labor force
LaGrange, Indiana,B23001_054,0,Male,55 to 59 years,In Armed Forces
LaGrange, Indiana,B23001_056,683,Male,55 to 59 years,Employed Civilian
LaGrange, Indiana,B23001_057,30,Male,55 to 59 years,Unemployed Civilian
LaGrange, Indiana,B23001_058,182,Male,55 to 59 years,Not in labor force
LaGrange, Indiana,B23001_061,0,Male,60 and 61 years,In Armed Forces
LaGrange, Indiana,B23001_063,455,Male,60 and 61 years,Employed Civilian
LaGrange, Indiana,B23001_064,3,Male,60 and 61 years,Unemployed Civilian
LaGrange, Indiana,B23001_065,61,Male,60 and 61 years,Not in labor force
LaGrange, Indiana,B23001_068,0,Male,62 to 64 years,In Armed Forces
LaGrange, Indiana,B23001_070,422,Male,62 to 64 years,Employed Civilian
LaGrange, Indiana,B23001_071,0,Male,62 to 64 years,Unemployed Civilian
LaGrange, Indiana,B23001_072,230,Male,62 to 64 years,Not in labor force
LaGrange, Indiana,B23001_075,418,Male,65 to 69 years,Employed
LaGrange, Indiana,B23001_076,8,Male,65 to 69 years,Unemployed
LaGrange, Indiana,B23001_077,511,Male,65 to 69 years,Not in labor force
LaGrange, Indiana,B23001_080,204,Male,70 to 74 years,Employed
LaGrange, Indiana,B23001_081,0,Male,70 to 74 years,Unemployed
LaGrange, Indiana,B23001_082,350,Male,70 to 74 years,Not in labor force
LaGrange, Indiana,B23001_085,151,Male,75 years and over,Employed
LaGrange, Indiana,B23001_086,0,Male,75 years and over,Unemployed
LaGrange, Indiana,B23001_087,762,Male,75 years and over,Not in labor force
LaGrange, Indiana,B23001_091,0,Female,16 to 19 years,In Armed Forces
LaGrange, Indiana,B23001_093,637,Female,16 to 19 years,Employed Civilian
LaGrange, Indiana,B23001_094,98,Female,16 to 19 years,Unemployed Civilian
LaGrange, Indiana,B23001_095,457,Female,16 to 19 years,Not in labor force
LaGrange, Indiana,B23001_098,0,Female,20 and 21 years,In Armed Forces
LaGrange, Indiana,B23001_100,421,Female,20 and 21 years,Employed Civilian
LaGrange, Indiana,B23001_101,31,Female,20 and 21 years,Unemployed Civilian
LaGrange, Indiana,B23001_102,67,Female,20 and 21 years,Not in labor force
LaGrange, Indiana,B23001_105,0,Female,22 to 24 years,In Armed Forces
LaGrange, Indiana,B23001_107,305,Female,22 to 24 years,Employed Civilian
LaGrange, Indiana,B23001_108,20,Female,22 to 24 years,Unemployed Civilian
LaGrange, Indiana,B23001_109,278,Female,22 to 24 years,Not in labor force
LaGrange, Indiana,B23001_112,0,Female,25 to 29 years,In Armed Forces
LaGrange, Indiana,B23001_114,480,Female,25 to 29 years,Employed Civilian
LaGrange, Indiana,B23001_115,37,Female,25 to 29 years,Unemployed Civilian
LaGrange, Indiana,B23001_116,647,Female,25 to 29 years,Not in labor force
LaGrange, Indiana,B23001_119,0,Female,30 to 34 years,In Armed Forces
LaGrange, Indiana,B23001_121,545,Female,30 to 34 years,Employed Civilian
LaGrange, Indiana,B23001_122,16,Female,30 to 34 years,Unemployed Civilian
LaGrange, Indiana,B23001_123,579,Female,30 to 34 years,Not in labor force
LaGrange, Indiana,B23001_126,0,Female,35 to 44 years,In Armed Forces
LaGrange, Indiana,B23001_128,1226,Female,35 to 44 years,Employed Civilian
LaGrange, Indiana,B23001_129,13,Female,35 to 44 years,Unemployed Civilian
LaGrange, Indiana,B23001_130,873,Female,35 to 44 years,Not in labor force
LaGrange, Indiana,B23001_133,0,Female,45 to 54 years,In Armed Forces
LaGrange, Indiana,B23001_135,1392,Female,45 to 54 years,Employed Civilian
LaGrange, Indiana,B23001_136,36,Female,45 to 54 years,Unemployed Civilian
LaGrange, Indiana,B23001_137,740,Female,45 to 54 years,Not in labor force
LaGrange, Indiana,B23001_140,0,Female,55 to 59 years,In Armed Forces
LaGrange, Indiana,B23001_142,549,Female,55 to 59 years,Employed Civilian
LaGrange, Indiana,B23001_143,16,Female,55 to 59 years,Unemployed Civilian
LaGrange, Indiana,B23001_144,334,Female,55 to 59 years,Not in labor force
LaGrange, Indiana,B23001_147,0,Female,60 and 61 years,In Armed Forces
LaGrange, Indiana,B23001_149,275,Female,60 and 61 years,Employed Civilian
LaGrange, Indiana,B23001_150,17,Female,60 and 61 years,Unemployed Civilian
LaGrange, Indiana,B23001_151,277,Female,60 and 61 years,Not in labor force
LaGrange, Indiana,B23001_154,0,Female,62 to 64 years,In Armed Forces
LaGrange, Indiana,B23001_156,241,Female,62 to 64 years,Employed Civilian
LaGrange, Indiana,B23001_157,6,Female,62 to 64 years,Unemployed Civilian
LaGrange, Indiana,B23001_158,437,Female,62 to 64 years,Not in labor force
LaGrange, Indiana,B23001_161,191,Female,65 to 69 years,Employed
LaGrange, Indiana,B23001_162,0,Female,65 to 69 years,Unemployed
LaGrange, Indiana,B23001_163,714,Female,65 to 69 years,Not in labor force
LaGrange, Indiana,B23001_166,81,Female,70 to 74 years,Employed
LaGrange, Indiana,B23001_167,0,Female,70 to 74 years,Unemployed
LaGrange, Indiana,B23001_168,585,Female,70 to 74 years,Not in labor force
LaGrange, Indiana,B23001_171,54,Female,75 years and over,Employed
LaGrange, Indiana,B23001_172,0,Female,75 years and over,Unemployed
LaGrange, Indiana,B23001_173,1124,Female,75 years and over,Not in labor force
Lake, Indiana,B23001_005,9,Male,16 to 19 years,In Armed Forces
Lake, Indiana,B23001_007,3706,Male,16 to 19 years,Employed Civilian
Lake, Indiana,B23001_008,1092,Male,16 to 19 years,Unemployed Civilian
Lake, Indiana,B23001_009,8584,Male,16 to 19 years,Not in labor force
Lake, Indiana,B23001_012,0,Male,20 and 21 years,In Armed Forces
Lake, Indiana,B23001_014,3665,Male,20 and 21 years,Employed Civilian
Lake, Indiana,B23001_015,848,Male,20 and 21 years,Unemployed Civilian
Lake, Indiana,B23001_016,1642,Male,20 and 21 years,Not in labor force
Lake, Indiana,B23001_019,27,Male,22 to 24 years,In Armed Forces
Lake, Indiana,B23001_021,6646,Male,22 to 24 years,Employed Civilian
Lake, Indiana,B23001_022,1183,Male,22 to 24 years,Unemployed Civilian
Lake, Indiana,B23001_023,1933,Male,22 to 24 years,Not in labor force
Lake, Indiana,B23001_026,0,Male,25 to 29 years,In Armed Forces
Lake, Indiana,B23001_028,11556,Male,25 to 29 years,Employed Civilian
Lake, Indiana,B23001_029,1111,Male,25 to 29 years,Unemployed Civilian
Lake, Indiana,B23001_030,1888,Male,25 to 29 years,Not in labor force
Lake, Indiana,B23001_033,17,Male,30 to 34 years,In Armed Forces
Lake, Indiana,B23001_035,12022,Male,30 to 34 years,Employed Civilian
Lake, Indiana,B23001_036,1296,Male,30 to 34 years,Unemployed Civilian
Lake, Indiana,B23001_037,1320,Male,30 to 34 years,Not in labor force
Lake, Indiana,B23001_040,9,Male,35 to 44 years,In Armed Forces
Lake, Indiana,B23001_042,24222,Male,35 to 44 years,Employed Civilian
Lake, Indiana,B23001_043,1983,Male,35 to 44 years,Unemployed Civilian
Lake, Indiana,B23001_044,3469,Male,35 to 44 years,Not in labor force
Lake, Indiana,B23001_047,41,Male,45 to 54 years,In Armed Forces
Lake, Indiana,B23001_049,24761,Male,45 to 54 years,Employed Civilian
Lake, Indiana,B23001_050,1526,Male,45 to 54 years,Unemployed Civilian
Lake, Indiana,B23001_051,4216,Male,45 to 54 years,Not in labor force
Lake, Indiana,B23001_054,0,Male,55 to 59 years,In Armed Forces
Lake, Indiana,B23001_056,12175,Male,55 to 59 years,Employed Civilian
Lake, Indiana,B23001_057,747,Male,55 to 59 years,Unemployed Civilian
Lake, Indiana,B23001_058,4083,Male,55 to 59 years,Not in labor force
Lake, Indiana,B23001_061,0,Male,60 and 61 years,In Armed Forces
Lake, Indiana,B23001_063,3992,Male,60 and 61 years,Employed Civilian
Lake, Indiana,B23001_064,174,Male,60 and 61 years,Unemployed Civilian
Lake, Indiana,B23001_065,2097,Male,60 and 61 years,Not in labor force
Lake, Indiana,B23001_068,0,Male,62 to 64 years,In Armed Forces
Lake, Indiana,B23001_070,3991,Male,62 to 64 years,Employed Civilian
Lake, Indiana,B23001_071,163,Male,62 to 64 years,Unemployed Civilian
Lake, Indiana,B23001_072,4576,Male,62 to 64 years,Not in labor force
Lake, Indiana,B23001_075,3259,Male,65 to 69 years,Employed
Lake, Indiana,B23001_076,149,Male,65 to 69 years,Unemployed
Lake, Indiana,B23001_077,8351,Male,65 to 69 years,Not in labor force
Lake, Indiana,B23001_080,1349,Male,70 to 74 years,Employed
Lake, Indiana,B23001_081,21,Male,70 to 74 years,Unemployed
Lake, Indiana,B23001_082,6789,Male,70 to 74 years,Not in labor force
Lake, Indiana,B23001_085,1028,Male,75 years and over,Employed
Lake, Indiana,B23001_086,27,Male,75 years and over,Unemployed
Lake, Indiana,B23001_087,11737,Male,75 years and over,Not in labor force
Lake, Indiana,B23001_091,0,Female,16 to 19 years,In Armed Forces
Lake, Indiana,B23001_093,4089,Female,16 to 19 years,Employed Civilian
Lake, Indiana,B23001_094,1305,Female,16 to 19 years,Unemployed Civilian
Lake, Indiana,B23001_095,7925,Female,16 to 19 years,Not in labor force
Lake, Indiana,B23001_098,0,Female,20 and 21 years,In Armed Forces
Lake, Indiana,B23001_100,4003,Female,20 and 21 years,Employed Civilian
Lake, Indiana,B23001_101,727,Female,20 and 21 years,Unemployed Civilian
Lake, Indiana,B23001_102,1573,Female,20 and 21 years,Not in labor force
Lake, Indiana,B23001_105,0,Female,22 to 24 years,In Armed Forces
Lake, Indiana,B23001_107,6530,Female,22 to 24 years,Employed Civilian
Lake, Indiana,B23001_108,698,Female,22 to 24 years,Unemployed Civilian
Lake, Indiana,B23001_109,1891,Female,22 to 24 years,Not in labor force
Lake, Indiana,B23001_112,0,Female,25 to 29 years,In Armed Forces
Lake, Indiana,B23001_114,10370,Female,25 to 29 years,Employed Civilian
Lake, Indiana,B23001_115,1114,Female,25 to 29 years,Unemployed Civilian
Lake, Indiana,B23001_116,3305,Female,25 to 29 years,Not in labor force
Lake, Indiana,B23001_119,0,Female,30 to 34 years,In Armed Forces
Lake, Indiana,B23001_121,11071,Female,30 to 34 years,Employed Civilian
Lake, Indiana,B23001_122,702,Female,30 to 34 years,Unemployed Civilian
Lake, Indiana,B23001_123,3709,Female,30 to 34 years,Not in labor force
Lake, Indiana,B23001_126,0,Female,35 to 44 years,In Armed Forces
Lake, Indiana,B23001_128,21282,Female,35 to 44 years,Employed Civilian
Lake, Indiana,B23001_129,1655,Female,35 to 44 years,Unemployed Civilian
Lake, Indiana,B23001_130,8572,Female,35 to 44 years,Not in labor force
Lake, Indiana,B23001_133,0,Female,45 to 54 years,In Armed Forces
Lake, Indiana,B23001_135,23342,Female,45 to 54 years,Employed Civilian
Lake, Indiana,B23001_136,1416,Female,45 to 54 years,Unemployed Civilian
Lake, Indiana,B23001_137,8108,Female,45 to 54 years,Not in labor force
Lake, Indiana,B23001_140,0,Female,55 to 59 years,In Armed Forces
Lake, Indiana,B23001_142,11092,Female,55 to 59 years,Employed Civilian
Lake, Indiana,B23001_143,541,Female,55 to 59 years,Unemployed Civilian
Lake, Indiana,B23001_144,6515,Female,55 to 59 years,Not in labor force
Lake, Indiana,B23001_147,0,Female,60 and 61 years,In Armed Forces
Lake, Indiana,B23001_149,3843,Female,60 and 61 years,Employed Civilian
Lake, Indiana,B23001_150,73,Female,60 and 61 years,Unemployed Civilian
Lake, Indiana,B23001_151,2962,Female,60 and 61 years,Not in labor force
Lake, Indiana,B23001_154,0,Female,62 to 64 years,In Armed Forces
Lake, Indiana,B23001_156,4129,Female,62 to 64 years,Employed Civilian
Lake, Indiana,B23001_157,163,Female,62 to 64 years,Unemployed Civilian
Lake, Indiana,B23001_158,5454,Female,62 to 64 years,Not in labor force
Lake, Indiana,B23001_161,3576,Female,65 to 69 years,Employed
Lake, Indiana,B23001_162,74,Female,65 to 69 years,Unemployed
Lake, Indiana,B23001_163,10215,Female,65 to 69 years,Not in labor force
Lake, Indiana,B23001_166,1111,Female,70 to 74 years,Employed
Lake, Indiana,B23001_167,5,Female,70 to 74 years,Unemployed
Lake, Indiana,B23001_168,8480,Female,70 to 74 years,Not in labor force
Lake, Indiana,B23001_171,695,Female,75 years and over,Employed
Lake, Indiana,B23001_172,43,Female,75 years and over,Unemployed
Lake, Indiana,B23001_173,19321,Female,75 years and over,Not in labor force
LaPorte, Indiana,B23001_005,0,Male,16 to 19 years,In Armed Forces
LaPorte, Indiana,B23001_007,911,Male,16 to 19 years,Employed Civilian
LaPorte, Indiana,B23001_008,283,Male,16 to 19 years,Unemployed Civilian
LaPorte, Indiana,B23001_009,1550,Male,16 to 19 years,Not in labor force
LaPorte, Indiana,B23001_012,0,Male,20 and 21 years,In Armed Forces
LaPorte, Indiana,B23001_014,792,Male,20 and 21 years,Employed Civilian
LaPorte, Indiana,B23001_015,89,Male,20 and 21 years,Unemployed Civilian
LaPorte, Indiana,B23001_016,430,Male,20 and 21 years,Not in labor force
LaPorte, Indiana,B23001_019,0,Male,22 to 24 years,In Armed Forces
LaPorte, Indiana,B23001_021,1369,Male,22 to 24 years,Employed Civilian
LaPorte, Indiana,B23001_022,169,Male,22 to 24 years,Unemployed Civilian
LaPorte, Indiana,B23001_023,989,Male,22 to 24 years,Not in labor force
LaPorte, Indiana,B23001_026,0,Male,25 to 29 years,In Armed Forces
LaPorte, Indiana,B23001_028,2325,Male,25 to 29 years,Employed Civilian
LaPorte, Indiana,B23001_029,347,Male,25 to 29 years,Unemployed Civilian
LaPorte, Indiana,B23001_030,1537,Male,25 to 29 years,Not in labor force
LaPorte, Indiana,B23001_033,0,Male,30 to 34 years,In Armed Forces
LaPorte, Indiana,B23001_035,2336,Male,30 to 34 years,Employed Civilian
LaPorte, Indiana,B23001_036,210,Male,30 to 34 years,Unemployed Civilian
LaPorte, Indiana,B23001_037,1541,Male,30 to 34 years,Not in labor force
