zip,type,primary_city,acceptable_cities,state,county,latitude,longitude
43085,STANDARD,Columbus,Worthington,OH,Franklin County,40.1,-83.01
43086,PO BOX,Westerville,NA,OH,Franklin County,40.12,-82.91
43093,UNIQUE,Newark,NA,OH,Licking County,40.06,-82.42
43098,UNIQUE,Hebron,Bear Creek,OH,Licking County,39.96,-82.49
43101,PO BOX,Adelphi,NA,OH,Ross County,39.46,-82.75
43102,STANDARD,Amanda,NA,OH,Fairfield County,39.65,-82.74
43103,STANDARD,Ashville,"S Bloomfield, South Bloomfield",OH,Pickaway County,39.71,-82.95
43105,STANDARD,Baltimore,Etna,OH,Fairfield County,39.84,-82.6
43106,STANDARD,Bloomingburg,NA,OH,Fayette County,39.64,-83.42
43107,STANDARD,Bremen,Hideaway Hls,OH,Fairfield County,39.7,-82.43
43109,PO BOX,Brice,NA,OH,Franklin County,39.92,-82.83
43110,STANDARD,Canal Winchester,"Canal Whchstr, Canal Wnchstr",OH,Franklin County,39.84,-82.82
43111,PO BOX,Carbon Hill,NA,OH,Hocking County,39.5,-82.24
43112,STANDARD,Carroll,NA,OH,Fairfield County,39.79,-82.7
43113,STANDARD,Circleville,NA,OH,Pickaway County,39.6,-82.93
43115,STANDARD,Clarksburg,NA,OH,Ross County,39.5,-83.15
43116,STANDARD,Commercial Point,Commercial Pt,OH,Pickaway County,39.77,-83.06
43117,PO BOX,Derby,NA,OH,Pickaway County,39.77,-83.21
43119,STANDARD,Galloway,NA,OH,Franklin County,39.93,-83.19
43123,STANDARD,Grove City,"Darbydale, Urbancrest",OH,Franklin County,39.87,-83.07
43125,STANDARD,Groveport,NA,OH,Franklin County,39.86,-82.89
43126,PO BOX,Harrisburg,NA,OH,Franklin County,39.81,-83.17
43127,PO BOX,Haydenville,NA,OH,Hocking County,39.48,-82.32
43128,STANDARD,Jeffersonville,Jeffersonvlle,OH,Fayette County,39.65,-83.55
43130,STANDARD,Lancaster,NA,OH,Fairfield County,39.72,-82.59
43135,STANDARD,Laurelville,NA,OH,Hocking County,39.47,-82.73
43136,STANDARD,Lithopolis,NA,OH,Fairfield County,39.8,-82.81
43137,STANDARD,Lockbourne,NA,OH,Pickaway County,39.8,-82.97
43138,STANDARD,Logan,NA,OH,Hocking County,39.53,-82.4
43140,STANDARD,London,Summerford,OH,Madison County,39.88,-83.44
43142,PO BOX,Milledgeville,NA,OH,Fayette County,39.59,-83.59
43143,STANDARD,Mount Sterling,Mt Sterling,OH,Madison County,39.71,-83.26
43144,PO BOX,Murray City,NA,OH,Hocking County,39.53,-82.19
43145,STANDARD,New Holland,NA,OH,Pickaway County,39.55,-83.25
43146,STANDARD,Orient,"Darbyville, Pleasant Corners, Pleasant Cors",OH,Pickaway County,39.8,-83.15
43147,STANDARD,Pickerington,Etna,OH,Fairfield County,39.89,-82.76
43148,STANDARD,Pleasantville,NA,OH,Fairfield County,39.8,-82.52
43149,STANDARD,Rockbridge,NA,OH,Hocking County,39.53,-82.57
43150,STANDARD,Rushville,NA,OH,Fairfield County,39.76,-82.43
43151,PO BOX,Sedalia,NA,OH,Madison County,39.73,-83.48
43152,STANDARD,South Bloomingville,"Laurelville, S Bloomingvil, S Bloomingville",OH,Hocking County,39.41,-82.59
43153,STANDARD,South Solon,NA,OH,Madison County,39.73,-83.61
43154,STANDARD,Stoutsville,NA,OH,Fairfield County,39.6,-82.82
43155,STANDARD,Sugar Grove,NA,OH,Fairfield County,39.62,-82.54
43156,PO BOX,Tarlton,Laurelville,OH,Pickaway County,39.55,-82.77
43157,PO BOX,Thurston,NA,OH,Fairfield County,39.84,-82.55
43158,PO BOX,Union Furnace,NA,OH,Hocking County,39.45,-82.36
43160,STANDARD,Washington Court House,Wshngtn Ct Hs,OH,Fayette County,39.53,-83.43
43162,STANDARD,West Jefferson,W Jefferson,OH,Madison County,39.94,-83.3
43163,STANDARD,West Rushville,"Rushville, W Rushville",OH,Fairfield County,39.76,-82.44
43164,STANDARD,Williamsport,NA,OH,Pickaway County,39.58,-83.11
43194,UNIQUE,Lockbourne,NA,OH,Franklin County,39.8,-82.96
43195,UNIQUE,Groveport,NA,OH,Franklin County,39.86,-82.89
43196,UNIQUE,Groveport,Gap Inc Direct,OH,Franklin County,39.86,-82.89
43198,UNIQUE,Groveport,Harrods,OH,Franklin County,39.86,-82.89
43199,UNIQUE,Groveport,NA,OH,Franklin County,39.86,-82.89
43201,STANDARD,Columbus,NA,OH,Franklin County,39.98,-82.98
43202,STANDARD,Columbus,NA,OH,Franklin County,40.02,-83.02
43203,STANDARD,Columbus,NA,OH,Franklin County,39.97,-82.97
43204,STANDARD,Columbus,NA,OH,Franklin County,39.96,-83.08
43205,STANDARD,Columbus,NA,OH,Franklin County,39.96,-82.96
43206,STANDARD,Columbus,NA,OH,Franklin County,39.94,-82.97
43207,STANDARD,Columbus,Obetz,OH,Franklin County,39.89,-82.96
43209,STANDARD,Columbus,Bexley,OH,Franklin County,39.95,-82.93
43210,STANDARD,Columbus,NA,OH,Franklin County,40.01,-83.02
43211,STANDARD,Columbus,NA,OH,Franklin County,40.01,-82.97
43212,STANDARD,Columbus,"Grandview, Grandview Heights, Marble Cliff, Upper Arlington, Upper Arlngtn",OH,Franklin County,39.99,-83.04
43213,STANDARD,Columbus,Whitehall,OH,Franklin County,39.97,-82.86
43214,STANDARD,Columbus,NA,OH,Franklin County,40.05,-83.02
43215,STANDARD,Columbus,NA,OH,Franklin County,39.97,-83.01
43216,PO BOX,Columbus,NA,OH,Franklin County,39.98,-82.98
43217,STANDARD,Columbus,NA,OH,Franklin County,39.82,-82.92
43218,PO BOX,Columbus,NA,OH,Franklin County,39.98,-82.98
43219,STANDARD,Columbus,NA,OH,Franklin County,40.01,-82.92
43220,STANDARD,Columbus,"Upper Arlington, Upper Arlngtn",OH,Franklin County,40.05,-83.07
43221,STANDARD,Columbus,"Upper Arlington, Upper Arlngtn",OH,Franklin County,40.02,-83.08
43222,STANDARD,Columbus,NA,OH,Franklin County,39.96,-83.04
43223,STANDARD,Columbus,NA,OH,Franklin County,39.93,-83.03
43224,STANDARD,Columbus,NA,OH,Franklin County,40.04,-82.96
43226,PO BOX,Columbus,NA,OH,Franklin County,39.98,-82.98
43227,STANDARD,Columbus,NA,OH,Franklin County,39.94,-82.89
43228,STANDARD,Columbus,New Rome,OH,Franklin County,39.97,-83.13
43229,STANDARD,Columbus,NA,OH,Franklin County,40.09,-82.98
43230,STANDARD,Columbus,Gahanna,OH,Franklin County,40.04,-82.87
43231,STANDARD,Columbus,NA,OH,Franklin County,40.08,-82.93
43232,STANDARD,Columbus,NA,OH,Franklin County,39.92,-82.87
43234,PO BOX,Columbus,NA,OH,Franklin County,39.98,-82.98
43235,STANDARD,Columbus,NA,OH,Franklin County,40.12,-83.03
43236,PO BOX,Columbus,NA,OH,Franklin County,39.98,-82.98
43240,STANDARD,Columbus,NA,OH,Delaware County,40.14,-82.98
43251,UNIQUE,Columbus,NA,OH,Franklin County,39.98,-82.98
43260,UNIQUE,Columbus,NA,OH,Franklin County,39.98,-82.98
43265,UNIQUE,Columbus,NA,OH,Franklin County,39.96,-82.99
43266,UNIQUE,Columbus,NA,OH,Franklin County,39.98,-82.98
43268,UNIQUE,Columbus,NA,OH,Franklin County,39.98,-82.98
43270,UNIQUE,Columbus,NA,OH,Franklin County,39.98,-82.98
43271,UNIQUE,Columbus,NA,OH,Franklin County,39.98,-82.98
43272,UNIQUE,Columbus,NA,OH,Franklin County,39.98,-82.98
43279,UNIQUE,Columbus,NA,OH,Franklin County,39.98,-82.98
43287,UNIQUE,Columbus,NA,OH,Franklin County,39.98,-82.98
43291,UNIQUE,Columbus,NA,OH,Franklin County,39.98,-82.98
43299,UNIQUE,Columbus,Victorias Secret Catalogue,OH,Franklin County,40.03,-82.86
43301,PO BOX,Marion,NA,OH,Marion County,40.58,-83.12
43302,STANDARD,Marion,NA,OH,Marion County,40.58,-83.12
43306,PO BOX,Marion,NA,OH,Marion County,40.58,-83.12
43307,UNIQUE,Marion,NA,OH,Marion County,40.58,-83.12
43310,STANDARD,Belle Center,NA,OH,Logan County,40.5,-83.74
43311,STANDARD,Bellefontaine,NA,OH,Logan County,40.36,-83.75
43314,STANDARD,Caledonia,NA,OH,Marion County,40.63,-82.96
43315,STANDARD,Cardington,NA,OH,Morrow County,40.49,-82.89
43316,STANDARD,Carey,Adrian,OH,Wyandot County,40.95,-83.38
43317,PO BOX,Chesterville,NA,OH,Morrow County,40.48,-82.68
43318,STANDARD,De Graff,NA,OH,Logan County,40.31,-83.91
43319,STANDARD,East Liberty,NA,OH,Logan County,40.3,-83.58
43320,STANDARD,Edison,NA,OH,Morrow County,40.55,-82.86
43321,STANDARD,Fulton,NA,OH,Morrow County,40.46,-82.83
43322,PO BOX,Green Camp,NA,OH,Marion County,40.53,-83.21
43323,STANDARD,Harpster,NA,OH,Wyandot County,40.73,-83.25
43324,STANDARD,Huntsville,NA,OH,Logan County,40.44,-83.8
43325,PO BOX,Iberia,NA,OH,Morrow County,40.67,-82.84
43326,STANDARD,Kenton,NA,OH,Hardin County,40.64,-83.61
43330,PO BOX,Kirby,NA,OH,Wyandot County,40.81,-83.42
43331,STANDARD,Lakeview,NA,OH,Logan County,40.48,-83.92
43332,STANDARD,La Rue,NA,OH,Marion County,40.57,-83.38
43333,STANDARD,Lewistown,NA,OH,Logan County,40.43,-83.93
43334,STANDARD,Marengo,NA,OH,Morrow County,40.4,-82.81
43335,PO BOX,Martel,NA,OH,Marion County,40.67,-82.9
43336,PO BOX,Middleburg,NA,OH,Logan County,40.29,-83.58
43337,STANDARD,Morral,NA,OH,Marion County,40.68,-83.21
43338,STANDARD,Mount Gilead,NA,OH,Morrow County,40.55,-82.83
43340,STANDARD,Mount Victory,NA,OH,Hardin County,40.53,-83.52
43341,STANDARD,New Bloomington,New Bloomngtn,OH,Marion County,40.6,-83.32
43342,STANDARD,Prospect,NA,OH,Marion County,40.45,-83.18
43343,STANDARD,Quincy,NA,OH,Logan County,40.29,-83.96
43344,STANDARD,Richwood,NA,OH,Union County,40.42,-83.29
43345,STANDARD,Ridgeway,NA,OH,Hardin County,40.51,-83.56
43346,PO BOX,Roundhead,NA,OH,Hardin County,40.58,-83.84
43347,STANDARD,Rushsylvania,NA,OH,Logan County,40.46,-83.67
43348,STANDARD,Russells Point,Russells Pt,OH,Logan County,40.46,-83.89
43349,PO BOX,Shauck,NA,OH,Morrow County,40.59,-82.65
43350,PO BOX,Sparta,NA,OH,Morrow County,40.39,-82.69
43351,STANDARD,Upper Sandusky,Upper Sandsky,OH,Wyandot County,40.83,-83.28
43356,STANDARD,Waldo,NA,OH,Marion County,40.46,-83.08
43357,STANDARD,West Liberty,NA,OH,Logan County,40.25,-83.75
43358,STANDARD,West Mansfield,W Mansfield,OH,Logan County,40.39,-83.54
43359,STANDARD,Wharton,NA,OH,Wyandot County,40.86,-83.46
43360,STANDARD,Zanesfield,NA,OH,Logan County,40.33,-83.67
43402,STANDARD,Bowling Green,NA,OH,Wood County,41.37,-83.64
43403,UNIQUE,Bowling Green,NA,OH,Wood County,41.38,-83.64
43406,STANDARD,Bradner,NA,OH,Wood County,41.32,-83.43
43407,STANDARD,Burgoon,NA,OH,Sandusky County,41.26,-83.25
43408,PO BOX,Clay Center,NA,OH,Ottawa County,41.57,-83.36
43410,STANDARD,Clyde,NA,OH,Sandusky County,41.3,-82.97
43412,STANDARD,Curtice,NA,OH,Lucas County,41.63,-83.31
43413,STANDARD,Cygnet,NA,OH,Wood County,41.24,-83.64
43414,PO BOX,Dunbridge,NA,OH,Wood County,41.46,-83.66
43416,STANDARD,Elmore,NA,OH,Ottawa County,41.47,-83.29
43420,STANDARD,Fremont,NA,OH,Sandusky County,41.35,-83.11
43430,STANDARD,Genoa,NA,OH,Ottawa County,41.51,-83.36
43431,STANDARD,Gibsonburg,NA,OH,Sandusky County,41.38,-83.32
43432,STANDARD,Graytown,Elliston,OH,Ottawa County,41.52,-83.26
43433,PO BOX,Gypsum,NA,OH,Ottawa County,41.5,-82.88
43434,PO BOX,Harbor View,NA,OH,Lucas County,41.69,-83.44
43435,STANDARD,Helena,Millersville,OH,Sandusky County,41.33,-83.29
43436,PO BOX,Isle Saint George,Is St George,OH,Ottawa County,41.72,-82.82
43437,PO BOX,Jerry City,NA,OH,Wood County,41.25,-83.6
43438,PO BOX,Kelleys Island,Kelleys Is,OH,Erie County,41.6,-82.71
43439,PO BOX,Lacarne,NA,OH,Ottawa County,41.52,-83.04
43440,STANDARD,Lakeside Marblehead,"Lakeside, Lksid Marblhd, Marblehead",OH,Ottawa County,41.52,-82.78
43441,PO BOX,Lemoyne,NA,OH,Wood County,41.47,-83.46
43442,STANDARD,Lindsey,NA,OH,Sandusky County,41.42,-83.22
43443,STANDARD,Luckey,NA,OH,Wood County,41.45,-83.48
43445,STANDARD,Martin,Bono,OH,Ottawa County,41.58,-83.3
43446,PO BOX,Middle Bass,NA,OH,Ottawa County,41.68,-82.81
43447,STANDARD,Millbury,NA,OH,Wood County,41.56,-83.42
43449,STANDARD,Oak Harbor,NA,OH,Ottawa County,41.51,-83.14
43450,STANDARD,Pemberville,NA,OH,Wood County,41.4,-83.45
43451,STANDARD,Portage,NA,OH,Wood County,41.32,-83.64
43452,STANDARD,Port Clinton,NA,OH,Ottawa County,41.5,-82.93
43456,PO BOX,Put In Bay,NA,OH,Ottawa County,41.64,-82.82
43457,STANDARD,Risingsun,NA,OH,Wood County,41.26,-83.42
43458,PO BOX,Rocky Ridge,NA,OH,Ottawa County,41.53,-83.21
43460,STANDARD,Rossford,NA,OH,Wood County,41.6,-83.56
43462,STANDARD,Rudolph,NA,OH,Wood County,41.29,-83.7
43463,PO BOX,Stony Ridge,NA,OH,Wood County,41.51,-83.51
43464,STANDARD,Vickery,NA,OH,Sandusky County,41.38,-82.89
43465,STANDARD,Walbridge,NA,OH,Wood County,41.58,-83.48
43466,STANDARD,Wayne,NA,OH,Wood County,41.3,-83.47
43467,PO BOX,West Millgrove,W Millgrove,OH,Wood County,41.24,-83.48
43468,PO BOX,Williston,NA,OH,Ottawa County,41.6,-83.34
43469,STANDARD,Woodville,NA,OH,Sandusky County,41.45,-83.36
43501,STANDARD,Alvordton,NA,OH,Williams County,41.66,-84.43
43502,STANDARD,Archbold,NA,OH,Fulton County,41.51,-84.3
43504,STANDARD,Berkey,NA,OH,Lucas County,41.71,-83.83
43505,PO BOX,Blakeslee,NA,OH,Williams County,41.52,-84.73
43506,STANDARD,Bryan,NA,OH,Williams County,41.47,-84.54
43510,PO BOX,Colton,NA,OH,Henry County,41.45,-83.93
43511,STANDARD,Custar,NA,OH,Wood County,41.28,-83.84
43512,STANDARD,Defiance,NA,OH,Defiance County,41.28,-84.36
43515,STANDARD,Delta,NA,OH,Fulton County,41.57,-84
43516,STANDARD,Deshler,NA,OH,Henry County,41.2,-83.9
43517,STANDARD,Edgerton,NA,OH,Williams County,41.44,-84.74
43518,STANDARD,Edon,NA,OH,Williams County,41.55,-84.76
43519,PO BOX,Evansport,Stryker,OH,Defiance County,41.42,-84.41
43520,PO BOX,Farmer,NA,OH,Defiance County,41.38,-84.63
43521,STANDARD,Fayette,NA,OH,Fulton County,41.67,-84.32
43522,STANDARD,Grand Rapids,NA,OH,Wood County,41.41,-83.86
43523,PO BOX,Grelton,Mc Clure,OH,Henry County,41.34,-83.99
43524,STANDARD,Hamler,NA,OH,Henry County,41.23,-84.03
43525,STANDARD,Haskins,NA,OH,Wood County,41.46,-83.7
43526,STANDARD,Hicksville,NA,OH,Defiance County,41.29,-84.76
43527,STANDARD,Holgate,NA,OH,Henry County,41.24,-84.12
43528,STANDARD,Holland,NA,OH,Lucas County,41.62,-83.7
43529,PO BOX,Hoytville,NA,OH,Wood County,41.19,-83.78
43530,PO BOX,Jewell,NA,OH,Defiance County,41.33,-84.27
43531,PO BOX,Kunkle,NA,OH,Williams County,41.64,-84.5
43532,STANDARD,Liberty Center,Liberty Ctr,OH,Henry County,41.44,-84
43533,STANDARD,Lyons,NA,OH,Fulton County,41.69,-84.07
43534,STANDARD,Mc Clure,Grelton,OH,Henry County,41.37,-83.94
43535,STANDARD,Malinta,NA,OH,Henry County,41.31,-84.03
43536,STANDARD,Mark Center,NA,OH,Defiance County,41.29,-84.63
43537,STANDARD,Maumee,NA,OH,Lucas County,41.57,-83.65
43540,STANDARD,Metamora,NA,OH,Fulton County,41.71,-83.9
43541,STANDARD,Milton Center,NA,OH,Wood County,41.3,-83.83
43542,STANDARD,Monclova,NA,OH,Lucas County,41.56,-83.76
43543,STANDARD,Montpelier,Holiday City,OH,Williams County,41.58,-84.6
43545,STANDARD,Napoleon,"Florida, Okolona",OH,Henry County,41.39,-84.12
43547,PO BOX,Neapolis,NA,OH,Lucas County,41.49,-83.88
43548,STANDARD,New Bavaria,NA,OH,Henry County,41.2,-84.16
43549,STANDARD,Ney,NA,OH,Defiance County,41.38,-84.52
43550,PO BOX,Okolona,Napoleon,OH,Henry County,41.39,-84.15
43551,STANDARD,Perrysburg,NA,OH,Wood County,41.55,-83.62
43552,PO BOX,Perrysburg,NA,OH,Wood County,41.55,-83.62
43553,PO BOX,Pettisville,NA,OH,Fulton County,41.53,-84.23
43554,STANDARD,Pioneer,Holiday City,OH,Williams County,41.67,-84.55
43555,PO BOX,Ridgeville Corners,Rdgville Cors,OH,Henry County,41.43,-84.25
43556,STANDARD,Sherwood,NA,OH,Defiance County,41.29,-84.55
43557,STANDARD,Stryker,Evansport,OH,Williams County,41.5,-84.41
43558,STANDARD,Swanton,NA,OH,Fulton County,41.58,-83.89
43560,STANDARD,Sylvania,NA,OH,Lucas County,41.71,-83.7
43565,PO BOX,Tontogany,NA,OH,Wood County,41.42,-83.74
43566,STANDARD,Waterville,NA,OH,Lucas County,41.49,-83.73
43567,STANDARD,Wauseon,NA,OH,Fulton County,41.55,-84.14
43569,STANDARD,Weston,NA,OH,Wood County,41.34,-83.79
43570,STANDARD,West Unity,Archbold,OH,Williams County,41.58,-84.43
43571,STANDARD,Whitehouse,NA,OH,Lucas County,41.51,-83.8
43601,STANDARD,Toledo,NA,OH,Lucas County,41.66,-83.58
43603,PO BOX,Toledo,NA,OH,Lucas County,41.66,-83.58
43604,STANDARD,Toledo,NA,OH,Lucas County,41.65,-83.54
43605,STANDARD,Toledo,"Northwood, Oregon",OH,Lucas County,41.65,-83.51
43606,STANDARD,Toledo,Ottawa Hills,OH,Lucas County,41.66,-83.58
43607,STANDARD,Toledo,NA,OH,Lucas County,41.65,-83.6
43608,STANDARD,Toledo,NA,OH,Lucas County,41.68,-83.53
43609,STANDARD,Toledo,NA,OH,Lucas County,41.63,-83.58
43610,STANDARD,Toledo,NA,OH,Lucas County,41.68,-83.56
43611,STANDARD,Toledo,NA,OH,Lucas County,41.71,-83.49
43612,STANDARD,Toledo,NA,OH,Lucas County,41.71,-83.55
43613,STANDARD,Toledo,NA,OH,Lucas County,41.71,-83.6
43614,STANDARD,Toledo,NA,OH,Lucas County,41.6,-83.63
43615,STANDARD,Toledo,"Ottawa Hills, Sylvania Township, Sylvania Twp",OH,Lucas County,41.65,-83.67
43616,STANDARD,Oregon,NA,OH,Lucas County,41.66,-83.41
43617,STANDARD,Toledo,"Sylvania Township, Sylvania Twp",OH,Lucas County,41.66,-83.73
43618,STANDARD,Oregon,NA,OH,Lucas County,41.67,-83.39
43619,STANDARD,Northwood,NA,OH,Wood County,41.61,-83.48
43620,STANDARD,Toledo,NA,OH,Lucas County,41.67,-83.55
43623,STANDARD,Toledo,"Sylvania Township, Sylvania Twp",OH,Lucas County,41.7,-83.65
43635,PO BOX,Toledo,NA,OH,Lucas County,41.66,-83.58
43652,UNIQUE,Toledo,NA,OH,Lucas County,41.66,-83.58
43654,UNIQUE,Toledo,NA,OH,Lucas County,41.66,-83.58
43656,UNIQUE,Toledo,NA,OH,Lucas County,41.66,-83.58
43657,UNIQUE,Toledo,NA,OH,Lucas County,41.66,-83.58
43659,UNIQUE,Toledo,NA,OH,Lucas County,41.66,-83.58
43660,UNIQUE,Toledo,NA,OH,Lucas County,41.66,-83.58
43661,UNIQUE,Toledo,NA,OH,Lucas County,41.66,-83.58
43666,UNIQUE,Toledo,NA,OH,Lucas County,41.66,-83.58
43667,UNIQUE,Toledo,NA,OH,Lucas County,41.66,-83.58
43681,UNIQUE,Toledo,NA,OH,Lucas County,41.66,-83.58
43682,UNIQUE,Toledo,NA,OH,Lucas County,41.66,-83.58
43697,PO BOX,Toledo,NA,OH,Lucas County,41.66,-83.58
43699,PO BOX,Toledo,NA,OH,Lucas County,41.66,-83.58
43701,STANDARD,Zanesville,"S Zanesville, Sonora, South Zanesville",OH,Muskingum County,39.95,-82.01
43702,PO BOX,Zanesville,"S Zanesville, South Zanesville",OH,Muskingum County,39.95,-82.01
43711,PO BOX,Ava,NA,OH,Noble County,39.84,-81.58
43713,STANDARD,Barnesville,Somerton,OH,Belmont County,39.98,-81.17
43716,STANDARD,Beallsville,NA,OH,Monroe County,39.84,-81.03
43717,PO BOX,Belle Valley,NA,OH,Noble County,39.79,-81.56
43718,STANDARD,Belmont,NA,OH,Belmont County,40.02,-81.04
43719,STANDARD,Bethesda,NA,OH,Belmont County,40.01,-81.07
43720,STANDARD,Blue Rock,NA,OH,Muskingum County,39.79,-81.87
43721,PO BOX,Brownsville,NA,OH,Licking County,39.95,-82.27
43722,PO BOX,Buffalo,NA,OH,Guernsey County,39.92,-81.52
43723,STANDARD,Byesville,NA,OH,Guernsey County,39.96,-81.54
43724,STANDARD,Caldwell,NA,OH,Noble County,39.74,-81.51
43725,STANDARD,Cambridge,Claysville,OH,Guernsey County,40.02,-81.58
43727,STANDARD,Chandlersville,Chandlersvlle,OH,Muskingum County,39.86,-81.8
43728,STANDARD,Chesterhill,NA,OH,Morgan County,39.48,-81.86
43730,STANDARD,Corning,"Hemlock, Rendville",OH,Perry County,39.6,-82.08
43731,STANDARD,Crooksville,NA,OH,Perry County,39.76,-82.09
43732,STANDARD,Cumberland,NA,OH,Guernsey County,39.85,-81.65
43733,PO BOX,Derwent,NA,OH,Guernsey County,39.93,-81.54
43734,STANDARD,Duncan Falls,NA,OH,Muskingum County,39.88,-81.89
43735,PO BOX,East Fultonham,E Fultonham,OH,Muskingum County,39.87,-82.12
43736,PO BOX,Fairview,Quaker City,OH,Guernsey County,40.06,-81.24
43738,PO BOX,Fultonham,NA,OH,Muskingum County,39.86,-82.14
43739,STANDARD,Glenford,NA,OH,Perry County,39.88,-82.31
43740,PO BOX,Gratiot,NA,OH,Licking County,39.95,-82.21
43746,STANDARD,Hopewell,NA,OH,Muskingum County,39.96,-82.17
43747,STANDARD,Jerusalem,NA,OH,Monroe County,39.85,-81.09
43748,STANDARD,Junction City,NA,OH,Perry County,39.72,-82.3
43749,STANDARD,Kimbolton,Guernsey,OH,Guernsey County,40.15,-81.57
43750,PO BOX,Kipling,Cambridge,OH,Guernsey County,40,-81.51
43752,PO BOX,Laings,NA,OH,Monroe County,39.71,-80.99
43754,STANDARD,Lewisville,"Sycamore Valley, Sycamore Vly",OH,Monroe County,39.76,-81.21
43755,STANDARD,Lore City,NA,OH,Guernsey County,39.98,-81.45
43756,STANDARD,Mcconnelsville,Mcconnelsvle,OH,Morgan County,39.65,-81.84
43757,PO BOX,Malaga,NA,OH,Monroe County,39.85,-81.15
43758,STANDARD,Malta,NA,OH,Morgan County,39.63,-81.95
43759,PO BOX,Morristown,NA,OH,Belmont County,40.07,-81.07
43760,STANDARD,Mount Perry,NA,OH,Perry County,39.87,-82.18
43761,PO BOX,Moxahala,NA,OH,Perry County,39.67,-82.15
43762,STANDARD,New Concord,NA,OH,Muskingum County,39.99,-81.73
43764,STANDARD,New Lexington,NA,OH,Perry County,39.71,-82.2
43766,STANDARD,New Straitsville,New Straitsvl,OH,Perry County,39.57,-82.23
43767,STANDARD,Norwich,NA,OH,Muskingum County,39.98,-81.79
43768,PO BOX,Old Washington,Old Washingtn,OH,Guernsey County,40.04,-81.44
43771,STANDARD,Philo,NA,OH,Muskingum County,39.84,-81.95
43772,STANDARD,Pleasant City,NA,OH,Guernsey County,39.9,-81.54
43773,STANDARD,Quaker City,NA,OH,Guernsey County,39.96,-81.29
43777,STANDARD,Roseville,NA,OH,Muskingum County,39.8,-82.07
43778,STANDARD,Salesville,NA,OH,Guernsey County,40,-81.38
43779,STANDARD,Sarahsville,NA,OH,Noble County,39.8,-81.46
43780,STANDARD,Senecaville,NA,OH,Guernsey County,39.93,-81.45
43782,STANDARD,Shawnee,NA,OH,Perry County,39.61,-82.2
43783,STANDARD,Somerset,NA,OH,Perry County,39.8,-82.3
43786,PO BOX,Stafford,NA,OH,Monroe County,39.71,-81.28
43787,STANDARD,Stockport,Pennsville,OH,Morgan County,39.54,-81.79
43788,STANDARD,Summerfield,NA,OH,Noble County,39.79,-81.33
43789,PO BOX,Sycamore Valley,Sycamore Vly,OH,Monroe County,39.66,-81.23
43791,PO BOX,White Cottage,NA,OH,Muskingum County,39.87,-82.06
43793,STANDARD,Woodsfield,Antioch,OH,Monroe County,39.76,-81.11
43802,STANDARD,Adamsville,NA,OH,Muskingum County,40.06,-81.88
43803,PO BOX,Bakersville,NA,OH,Coshocton County,40.35,-81.63
43804,STANDARD,Baltic,"Bucks, Farmerstown, Mechanic",OH,Holmes County,40.44,-81.7
43805,PO BOX,Blissfield,NA,OH,Coshocton County,40.39,-81.97
43811,STANDARD,Conesville,NA,OH,Coshocton County,40.18,-81.89
43812,STANDARD,Coshocton,NA,OH,Coshocton County,40.26,-81.84
43821,STANDARD,Dresden,Adams Mills,OH,Muskingum County,40.12,-82.01
43822,STANDARD,Frazeysburg,NA,OH,Muskingum County,40.11,-82.11
43824,STANDARD,Fresno,New Bedford,OH,Coshocton County,40.36,-81.75
43828,PO BOX,Keene,NA,OH,Coshocton County,40.34,-81.86
43830,STANDARD,Nashport,NA,OH,Muskingum County,40.04,-82.12
43832,STANDARD,Newcomerstown,NA,OH,Tuscarawas County,40.27,-81.59
43836,PO BOX,Plainfield,NA,OH,Coshocton County,40.21,-81.72
43837,STANDARD,Port Washington,Prt Washingtn,OH,Tuscarawas County,40.32,-81.51
43840,STANDARD,Stone Creek,NA,OH,Tuscarawas County,40.39,-81.55
43842,PO BOX,Trinway,NA,OH,Muskingum County,40.14,-82.01
43843,STANDARD,Walhonding,NA,OH,Coshocton County,40.35,-82.18
43844,STANDARD,Warsaw,NA,OH,Coshocton County,40.33,-82
43845,STANDARD,West Lafayette,W Lafayette,OH,Coshocton County,40.27,-81.75
43901,STANDARD,Adena,NA,OH,Jefferson County,40.21,-80.87
43902,STANDARD,Alledonia,NA,OH,Belmont County,39.89,-80.95
43903,STANDARD,Amsterdam,NA,OH,Jefferson County,40.47,-80.92
43905,PO BOX,Barton,NA,OH,Belmont County,40.1,-80.84
43906,STANDARD,Bellaire,NA,OH,Belmont County,40.01,-80.81
