County,State,variable,estimate,Sex,Age,HI_Coverage
Orange, Indiana,B27001_020,299,Male,45 to 54 years,No
Orange, Indiana,B27001_022,1363,Male,55 to 64 years,Yes
Orange, Indiana,B27001_023,81,Male,55 to 64 years,No
Orange, Indiana,B27001_025,980,Male,65 to 74 years,Yes
Orange, Indiana,B27001_026,10,Male,65 to 74 years,No
Orange, Indiana,B27001_028,585,Male,75 years and over,Yes
Orange, Indiana,B27001_029,10,Male,75 years and over,No
Orange, Indiana,B27001_032,654,Female,Under 6 years,Yes
Orange, Indiana,B27001_033,20,Female,Under 6 years,No
Orange, Indiana,B27001_035,1577,Female,6 to 18 years,Yes
Orange, Indiana,B27001_036,113,Female,6 to 18 years,No
Orange, Indiana,B27001_038,575,Female,19 to 25 years,Yes
Orange, Indiana,B27001_039,94,Female,19 to 25 years,No
Orange, Indiana,B27001_041,767,Female,26 to 34 years,Yes
Orange, Indiana,B27001_042,171,Female,26 to 34 years,No
Orange, Indiana,B27001_044,1023,Female,35 to 44 years,Yes
Orange, Indiana,B27001_045,82,Female,35 to 44 years,No
Orange, Indiana,B27001_047,1141,Female,45 to 54 years,Yes
Orange, Indiana,B27001_048,153,Female,45 to 54 years,No
Orange, Indiana,B27001_050,1282,Female,55 to 64 years,Yes
Orange, Indiana,B27001_051,107,Female,55 to 64 years,No
Orange, Indiana,B27001_053,1141,Female,65 to 74 years,Yes
Orange, Indiana,B27001_054,3,Female,65 to 74 years,No
Orange, Indiana,B27001_056,778,Female,75 years and over,Yes
Orange, Indiana,B27001_057,0,Female,75 years and over,No
Owen, Indiana,B27001_004,532,Male,Under 6 years,Yes
Owen, Indiana,B27001_005,86,Male,Under 6 years,No
Owen, Indiana,B27001_007,1485,Male,6 to 18 years,Yes
Owen, Indiana,B27001_008,326,Male,6 to 18 years,No
Owen, Indiana,B27001_010,539,Male,19 to 25 years,Yes
Owen, Indiana,B27001_011,197,Male,19 to 25 years,No
Owen, Indiana,B27001_013,716,Male,26 to 34 years,Yes
Owen, Indiana,B27001_014,287,Male,26 to 34 years,No
Owen, Indiana,B27001_016,966,Male,35 to 44 years,Yes
Owen, Indiana,B27001_017,215,Male,35 to 44 years,No
Owen, Indiana,B27001_019,1497,Male,45 to 54 years,Yes
Owen, Indiana,B27001_020,138,Male,45 to 54 years,No
Owen, Indiana,B27001_022,1559,Male,55 to 64 years,Yes
Owen, Indiana,B27001_023,198,Male,55 to 64 years,No
Owen, Indiana,B27001_025,1223,Male,65 to 74 years,Yes
Owen, Indiana,B27001_026,1,Male,65 to 74 years,No
Owen, Indiana,B27001_028,618,Male,75 years and over,Yes
Owen, Indiana,B27001_029,4,Male,75 years and over,No
Owen, Indiana,B27001_032,599,Female,Under 6 years,Yes
Owen, Indiana,B27001_033,95,Female,Under 6 years,No
Owen, Indiana,B27001_035,1504,Female,6 to 18 years,Yes
Owen, Indiana,B27001_036,123,Female,6 to 18 years,No
Owen, Indiana,B27001_038,525,Female,19 to 25 years,Yes
Owen, Indiana,B27001_039,122,Female,19 to 25 years,No
Owen, Indiana,B27001_041,783,Female,26 to 34 years,Yes
Owen, Indiana,B27001_042,191,Female,26 to 34 years,No
Owen, Indiana,B27001_044,957,Female,35 to 44 years,Yes
Owen, Indiana,B27001_045,188,Female,35 to 44 years,No
Owen, Indiana,B27001_047,1424,Female,45 to 54 years,Yes
Owen, Indiana,B27001_048,130,Female,45 to 54 years,No
Owen, Indiana,B27001_050,1559,Female,55 to 64 years,Yes
Owen, Indiana,B27001_051,68,Female,55 to 64 years,No
Owen, Indiana,B27001_053,1162,Female,65 to 74 years,Yes
Owen, Indiana,B27001_054,0,Female,65 to 74 years,No
Owen, Indiana,B27001_056,705,Female,75 years and over,Yes
Owen, Indiana,B27001_057,0,Female,75 years and over,No
Parke, Indiana,B27001_004,477,Male,Under 6 years,Yes
Parke, Indiana,B27001_005,160,Male,Under 6 years,No
Parke, Indiana,B27001_007,1178,Male,6 to 18 years,Yes
Parke, Indiana,B27001_008,181,Male,6 to 18 years,No
Parke, Indiana,B27001_010,355,Male,19 to 25 years,Yes
Parke, Indiana,B27001_011,182,Male,19 to 25 years,No
Parke, Indiana,B27001_013,622,Male,26 to 34 years,Yes
Parke, Indiana,B27001_014,147,Male,26 to 34 years,No
Parke, Indiana,B27001_016,706,Male,35 to 44 years,Yes
Parke, Indiana,B27001_017,286,Male,35 to 44 years,No
Parke, Indiana,B27001_019,898,Male,45 to 54 years,Yes
Parke, Indiana,B27001_020,157,Male,45 to 54 years,No
Parke, Indiana,B27001_022,1095,Male,55 to 64 years,Yes
Parke, Indiana,B27001_023,119,Male,55 to 64 years,No
Parke, Indiana,B27001_025,913,Male,65 to 74 years,Yes
Parke, Indiana,B27001_026,0,Male,65 to 74 years,No
Parke, Indiana,B27001_028,580,Male,75 years and over,Yes
Parke, Indiana,B27001_029,0,Male,75 years and over,No
Parke, Indiana,B27001_032,477,Female,Under 6 years,Yes
Parke, Indiana,B27001_033,152,Female,Under 6 years,No
Parke, Indiana,B27001_035,941,Female,6 to 18 years,Yes
Parke, Indiana,B27001_036,262,Female,6 to 18 years,No
Parke, Indiana,B27001_038,389,Female,19 to 25 years,Yes
Parke, Indiana,B27001_039,142,Female,19 to 25 years,No
Parke, Indiana,B27001_041,489,Female,26 to 34 years,Yes
Parke, Indiana,B27001_042,211,Female,26 to 34 years,No
Parke, Indiana,B27001_044,466,Female,35 to 44 years,Yes
Parke, Indiana,B27001_045,99,Female,35 to 44 years,No
Parke, Indiana,B27001_047,938,Female,45 to 54 years,Yes
Parke, Indiana,B27001_048,151,Female,45 to 54 years,No
Parke, Indiana,B27001_050,1095,Female,55 to 64 years,Yes
Parke, Indiana,B27001_051,97,Female,55 to 64 years,No
Parke, Indiana,B27001_053,931,Female,65 to 74 years,Yes
Parke, Indiana,B27001_054,0,Female,65 to 74 years,No
Parke, Indiana,B27001_056,665,Female,75 years and over,Yes
Parke, Indiana,B27001_057,0,Female,75 years and over,No
Perry, Indiana,B27001_004,588,Male,Under 6 years,Yes
Perry, Indiana,B27001_005,33,Male,Under 6 years,No
Perry, Indiana,B27001_007,1565,Male,6 to 18 years,Yes
Perry, Indiana,B27001_008,69,Male,6 to 18 years,No
Perry, Indiana,B27001_010,559,Male,19 to 25 years,Yes
Perry, Indiana,B27001_011,114,Male,19 to 25 years,No
Perry, Indiana,B27001_013,823,Male,26 to 34 years,Yes
Perry, Indiana,B27001_014,33,Male,26 to 34 years,No
Perry, Indiana,B27001_016,789,Male,35 to 44 years,Yes
Perry, Indiana,B27001_017,132,Male,35 to 44 years,No
Perry, Indiana,B27001_019,1109,Male,45 to 54 years,Yes
Perry, Indiana,B27001_020,51,Male,45 to 54 years,No
Perry, Indiana,B27001_022,1229,Male,55 to 64 years,Yes
Perry, Indiana,B27001_023,94,Male,55 to 64 years,No
Perry, Indiana,B27001_025,953,Male,65 to 74 years,Yes
Perry, Indiana,B27001_026,0,Male,65 to 74 years,No
Perry, Indiana,B27001_028,588,Male,75 years and over,Yes
Perry, Indiana,B27001_029,0,Male,75 years and over,No
Perry, Indiana,B27001_032,641,Female,Under 6 years,Yes
Perry, Indiana,B27001_033,0,Female,Under 6 years,No
Perry, Indiana,B27001_035,1377,Female,6 to 18 years,Yes
Perry, Indiana,B27001_036,23,Female,6 to 18 years,No
Perry, Indiana,B27001_038,561,Female,19 to 25 years,Yes
Perry, Indiana,B27001_039,75,Female,19 to 25 years,No
Perry, Indiana,B27001_041,822,Female,26 to 34 years,Yes
Perry, Indiana,B27001_042,59,Female,26 to 34 years,No
Perry, Indiana,B27001_044,918,Female,35 to 44 years,Yes
Perry, Indiana,B27001_045,133,Female,35 to 44 years,No
Perry, Indiana,B27001_047,979,Female,45 to 54 years,Yes
Perry, Indiana,B27001_048,135,Female,45 to 54 years,No
Perry, Indiana,B27001_050,1266,Female,55 to 64 years,Yes
Perry, Indiana,B27001_051,91,Female,55 to 64 years,No
Perry, Indiana,B27001_053,989,Female,65 to 74 years,Yes
Perry, Indiana,B27001_054,0,Female,65 to 74 years,No
Perry, Indiana,B27001_056,723,Female,75 years and over,Yes
Perry, Indiana,B27001_057,0,Female,75 years and over,No
Pike, Indiana,B27001_004,383,Male,Under 6 years,Yes
Pike, Indiana,B27001_005,12,Male,Under 6 years,No
Pike, Indiana,B27001_007,1046,Male,6 to 18 years,Yes
Pike, Indiana,B27001_008,26,Male,6 to 18 years,No
Pike, Indiana,B27001_010,355,Male,19 to 25 years,Yes
Pike, Indiana,B27001_011,36,Male,19 to 25 years,No
Pike, Indiana,B27001_013,598,Male,26 to 34 years,Yes
Pike, Indiana,B27001_014,35,Male,26 to 34 years,No
Pike, Indiana,B27001_016,679,Male,35 to 44 years,Yes
Pike, Indiana,B27001_017,33,Male,35 to 44 years,No
Pike, Indiana,B27001_019,837,Male,45 to 54 years,Yes
Pike, Indiana,B27001_020,47,Male,45 to 54 years,No
Pike, Indiana,B27001_022,920,Male,55 to 64 years,Yes
Pike, Indiana,B27001_023,23,Male,55 to 64 years,No
Pike, Indiana,B27001_025,701,Male,65 to 74 years,Yes
Pike, Indiana,B27001_026,4,Male,65 to 74 years,No
Pike, Indiana,B27001_028,405,Male,75 years and over,Yes
Pike, Indiana,B27001_029,0,Male,75 years and over,No
Pike, Indiana,B27001_032,370,Female,Under 6 years,Yes
Pike, Indiana,B27001_033,9,Female,Under 6 years,No
Pike, Indiana,B27001_035,1045,Female,6 to 18 years,Yes
Pike, Indiana,B27001_036,29,Female,6 to 18 years,No
Pike, Indiana,B27001_038,433,Female,19 to 25 years,Yes
Pike, Indiana,B27001_039,16,Female,19 to 25 years,No
Pike, Indiana,B27001_041,458,Female,26 to 34 years,Yes
Pike, Indiana,B27001_042,63,Female,26 to 34 years,No
Pike, Indiana,B27001_044,659,Female,35 to 44 years,Yes
Pike, Indiana,B27001_045,42,Female,35 to 44 years,No
Pike, Indiana,B27001_047,798,Female,45 to 54 years,Yes
Pike, Indiana,B27001_048,20,Female,45 to 54 years,No
Pike, Indiana,B27001_050,876,Female,55 to 64 years,Yes
Pike, Indiana,B27001_051,51,Female,55 to 64 years,No
Pike, Indiana,B27001_053,659,Female,65 to 74 years,Yes
Pike, Indiana,B27001_054,0,Female,65 to 74 years,No
Pike, Indiana,B27001_056,523,Female,75 years and over,Yes
Pike, Indiana,B27001_057,0,Female,75 years and over,No
Porter, Indiana,B27001_004,5483,Male,Under 6 years,Yes
Porter, Indiana,B27001_005,173,Male,Under 6 years,No
Porter, Indiana,B27001_007,14684,Male,6 to 18 years,Yes
Porter, Indiana,B27001_008,273,Male,6 to 18 years,No
Porter, Indiana,B27001_010,6674,Male,19 to 25 years,Yes
Porter, Indiana,B27001_011,1008,Male,19 to 25 years,No
Porter, Indiana,B27001_013,7955,Male,26 to 34 years,Yes
Porter, Indiana,B27001_014,1312,Male,26 to 34 years,No
Porter, Indiana,B27001_016,9521,Male,35 to 44 years,Yes
Porter, Indiana,B27001_017,1315,Male,35 to 44 years,No
Porter, Indiana,B27001_019,10158,Male,45 to 54 years,Yes
Porter, Indiana,B27001_020,868,Male,45 to 54 years,No
Porter, Indiana,B27001_022,10617,Male,55 to 64 years,Yes
Porter, Indiana,B27001_023,854,Male,55 to 64 years,No
Porter, Indiana,B27001_025,7553,Male,65 to 74 years,Yes
Porter, Indiana,B27001_026,0,Male,65 to 74 years,No
Porter, Indiana,B27001_028,3901,Male,75 years and over,Yes
Porter, Indiana,B27001_029,0,Male,75 years and over,No
Porter, Indiana,B27001_032,5393,Female,Under 6 years,Yes
Porter, Indiana,B27001_033,109,Female,Under 6 years,No
Porter, Indiana,B27001_035,13573,Female,6 to 18 years,Yes
Porter, Indiana,B27001_036,338,Female,6 to 18 years,No
Porter, Indiana,B27001_038,6770,Female,19 to 25 years,Yes
Porter, Indiana,B27001_039,538,Female,19 to 25 years,No
Porter, Indiana,B27001_041,7980,Female,26 to 34 years,Yes
Porter, Indiana,B27001_042,1184,Female,26 to 34 years,No
Porter, Indiana,B27001_044,10127,Female,35 to 44 years,Yes
Porter, Indiana,B27001_045,907,Female,35 to 44 years,No
Porter, Indiana,B27001_047,10526,Female,45 to 54 years,Yes
Porter, Indiana,B27001_048,854,Female,45 to 54 years,No
Porter, Indiana,B27001_050,11533,Female,55 to 64 years,Yes
Porter, Indiana,B27001_051,737,Female,55 to 64 years,No
Porter, Indiana,B27001_053,7840,Female,65 to 74 years,Yes
Porter, Indiana,B27001_054,35,Female,65 to 74 years,No
Porter, Indiana,B27001_056,5609,Female,75 years and over,Yes
Porter, Indiana,B27001_057,0,Female,75 years and over,No
Posey, Indiana,B27001_004,865,Male,Under 6 years,Yes
Posey, Indiana,B27001_005,0,Male,Under 6 years,No
Posey, Indiana,B27001_007,2218,Male,6 to 18 years,Yes
Posey, Indiana,B27001_008,7,Male,6 to 18 years,No
Posey, Indiana,B27001_010,873,Male,19 to 25 years,Yes
Posey, Indiana,B27001_011,88,Male,19 to 25 years,No
Posey, Indiana,B27001_013,1064,Male,26 to 34 years,Yes
Posey, Indiana,B27001_014,253,Male,26 to 34 years,No
Posey, Indiana,B27001_016,1382,Male,35 to 44 years,Yes
Posey, Indiana,B27001_017,75,Male,35 to 44 years,No
Posey, Indiana,B27001_019,1608,Male,45 to 54 years,Yes
Posey, Indiana,B27001_020,126,Male,45 to 54 years,No
Posey, Indiana,B27001_022,1989,Male,55 to 64 years,Yes
Posey, Indiana,B27001_023,99,Male,55 to 64 years,No
Posey, Indiana,B27001_025,1283,Male,65 to 74 years,Yes
Posey, Indiana,B27001_026,0,Male,65 to 74 years,No
Posey, Indiana,B27001_028,740,Male,75 years and over,Yes
Posey, Indiana,B27001_029,0,Male,75 years and over,No
Posey, Indiana,B27001_032,767,Female,Under 6 years,Yes
Posey, Indiana,B27001_033,11,Female,Under 6 years,No
Posey, Indiana,B27001_035,2098,Female,6 to 18 years,Yes
Posey, Indiana,B27001_036,27,Female,6 to 18 years,No
Posey, Indiana,B27001_038,794,Female,19 to 25 years,Yes
Posey, Indiana,B27001_039,70,Female,19 to 25 years,No
Posey, Indiana,B27001_041,1231,Female,26 to 34 years,Yes
Posey, Indiana,B27001_042,92,Female,26 to 34 years,No
Posey, Indiana,B27001_044,1457,Female,35 to 44 years,Yes
Posey, Indiana,B27001_045,114,Female,35 to 44 years,No
Posey, Indiana,B27001_047,1672,Female,45 to 54 years,Yes
Posey, Indiana,B27001_048,70,Female,45 to 54 years,No
Posey, Indiana,B27001_050,1888,Female,55 to 64 years,Yes
Posey, Indiana,B27001_051,108,Female,55 to 64 years,No
Posey, Indiana,B27001_053,1315,Female,65 to 74 years,Yes
Posey, Indiana,B27001_054,0,Female,65 to 74 years,No
Posey, Indiana,B27001_056,962,Female,75 years and over,Yes
Posey, Indiana,B27001_057,0,Female,75 years and over,No
Pulaski, Indiana,B27001_004,331,Male,Under 6 years,Yes
Pulaski, Indiana,B27001_005,22,Male,Under 6 years,No
Pulaski, Indiana,B27001_007,1185,Male,6 to 18 years,Yes
Pulaski, Indiana,B27001_008,74,Male,6 to 18 years,No
Pulaski, Indiana,B27001_010,302,Male,19 to 25 years,Yes
Pulaski, Indiana,B27001_011,143,Male,19 to 25 years,No
Pulaski, Indiana,B27001_013,519,Male,26 to 34 years,Yes
Pulaski, Indiana,B27001_014,70,Male,26 to 34 years,No
Pulaski, Indiana,B27001_016,754,Male,35 to 44 years,Yes
Pulaski, Indiana,B27001_017,47,Male,35 to 44 years,No
Pulaski, Indiana,B27001_019,685,Male,45 to 54 years,Yes
Pulaski, Indiana,B27001_020,117,Male,45 to 54 years,No
Pulaski, Indiana,B27001_022,905,Male,55 to 64 years,Yes
Pulaski, Indiana,B27001_023,72,Male,55 to 64 years,No
Pulaski, Indiana,B27001_025,674,Male,65 to 74 years,Yes
Pulaski, Indiana,B27001_026,0,Male,65 to 74 years,No
Pulaski, Indiana,B27001_028,444,Male,75 years and over,Yes
Pulaski, Indiana,B27001_029,0,Male,75 years and over,No
Pulaski, Indiana,B27001_032,393,Female,Under 6 years,Yes
Pulaski, Indiana,B27001_033,17,Female,Under 6 years,No
Pulaski, Indiana,B27001_035,1068,Female,6 to 18 years,Yes
Pulaski, Indiana,B27001_036,32,Female,6 to 18 years,No
Pulaski, Indiana,B27001_038,287,Female,19 to 25 years,Yes
Pulaski, Indiana,B27001_039,72,Female,19 to 25 years,No
Pulaski, Indiana,B27001_041,597,Female,26 to 34 years,Yes
Pulaski, Indiana,B27001_042,63,Female,26 to 34 years,No
Pulaski, Indiana,B27001_044,621,Female,35 to 44 years,Yes
Pulaski, Indiana,B27001_045,83,Female,35 to 44 years,No
Pulaski, Indiana,B27001_047,778,Female,45 to 54 years,Yes
Pulaski, Indiana,B27001_048,87,Female,45 to 54 years,No
Pulaski, Indiana,B27001_050,861,Female,55 to 64 years,Yes
Pulaski, Indiana,B27001_051,60,Female,55 to 64 years,No
Pulaski, Indiana,B27001_053,658,Female,65 to 74 years,Yes
Pulaski, Indiana,B27001_054,0,Female,65 to 74 years,No
Pulaski, Indiana,B27001_056,524,Female,75 years and over,Yes
Pulaski, Indiana,B27001_057,7,Female,75 years and over,No
Putnam, Indiana,B27001_004,1009,Male,Under 6 years,Yes
Putnam, Indiana,B27001_005,34,Male,Under 6 years,No
Putnam, Indiana,B27001_007,2870,Male,6 to 18 years,Yes
Putnam, Indiana,B27001_008,215,Male,6 to 18 years,No
Putnam, Indiana,B27001_010,1879,Male,19 to 25 years,Yes
Putnam, Indiana,B27001_011,315,Male,19 to 25 years,No
Putnam, Indiana,B27001_013,1125,Male,26 to 34 years,Yes
Putnam, Indiana,B27001_014,300,Male,26 to 34 years,No
Putnam, Indiana,B27001_016,1645,Male,35 to 44 years,Yes
Putnam, Indiana,B27001_017,167,Male,35 to 44 years,No
Putnam, Indiana,B27001_019,2267,Male,45 to 54 years,Yes
Putnam, Indiana,B27001_020,202,Male,45 to 54 years,No
Putnam, Indiana,B27001_022,2209,Male,55 to 64 years,Yes
Putnam, Indiana,B27001_023,183,Male,55 to 64 years,No
Putnam, Indiana,B27001_025,1531,Male,65 to 74 years,Yes
Putnam, Indiana,B27001_026,0,Male,65 to 74 years,No
Putnam, Indiana,B27001_028,1050,Male,75 years and over,Yes
Putnam, Indiana,B27001_029,1,Male,75 years and over,No
Putnam, Indiana,B27001_032,1068,Female,Under 6 years,Yes
Putnam, Indiana,B27001_033,0,Female,Under 6 years,No
Putnam, Indiana,B27001_035,2716,Female,6 to 18 years,Yes
Putnam, Indiana,B27001_036,179,Female,6 to 18 years,No
Putnam, Indiana,B27001_038,2248,Female,19 to 25 years,Yes
Putnam, Indiana,B27001_039,109,Female,19 to 25 years,No
Putnam, Indiana,B27001_041,1354,Female,26 to 34 years,Yes
Putnam, Indiana,B27001_042,305,Female,26 to 34 years,No
Putnam, Indiana,B27001_044,1600,Female,35 to 44 years,Yes
Putnam, Indiana,B27001_045,266,Female,35 to 44 years,No
Putnam, Indiana,B27001_047,2013,Female,45 to 54 years,Yes
Putnam, Indiana,B27001_048,299,Female,45 to 54 years,No
Putnam, Indiana,B27001_050,2206,Female,55 to 64 years,Yes
Putnam, Indiana,B27001_051,185,Female,55 to 64 years,No
Putnam, Indiana,B27001_053,1691,Female,65 to 74 years,Yes
Putnam, Indiana,B27001_054,0,Female,65 to 74 years,No
Putnam, Indiana,B27001_056,1354,Female,75 years and over,Yes
Putnam, Indiana,B27001_057,0,Female,75 years and over,No
Randolph, Indiana,B27001_004,748,Male,Under 6 years,Yes
Randolph, Indiana,B27001_005,30,Male,Under 6 years,No
Randolph, Indiana,B27001_007,2111,Male,6 to 18 years,Yes
Randolph, Indiana,B27001_008,143,Male,6 to 18 years,No
Randolph, Indiana,B27001_010,669,Male,19 to 25 years,Yes
Randolph, Indiana,B27001_011,309,Male,19 to 25 years,No
Randolph, Indiana,B27001_013,880,Male,26 to 34 years,Yes
Randolph, Indiana,B27001_014,246,Male,26 to 34 years,No
Randolph, Indiana,B27001_016,1094,Male,35 to 44 years,Yes
Randolph, Indiana,B27001_017,346,Male,35 to 44 years,No
Randolph, Indiana,B27001_019,1484,Male,45 to 54 years,Yes
Randolph, Indiana,B27001_020,250,Male,45 to 54 years,No
Randolph, Indiana,B27001_022,1519,Male,55 to 64 years,Yes
Randolph, Indiana,B27001_023,206,Male,55 to 64 years,No
Randolph, Indiana,B27001_025,1229,Male,65 to 74 years,Yes
Randolph, Indiana,B27001_026,0,Male,65 to 74 years,No
Randolph, Indiana,B27001_028,823,Male,75 years and over,Yes
Randolph, Indiana,B27001_029,0,Male,75 years and over,No
Randolph, Indiana,B27001_032,810,Female,Under 6 years,Yes
Randolph, Indiana,B27001_033,98,Female,Under 6 years,No
Randolph, Indiana,B27001_035,1996,Female,6 to 18 years,Yes
Randolph, Indiana,B27001_036,239,Female,6 to 18 years,No
Randolph, Indiana,B27001_038,748,Female,19 to 25 years,Yes
Randolph, Indiana,B27001_039,80,Female,19 to 25 years,No
Randolph, Indiana,B27001_041,1025,Female,26 to 34 years,Yes
Randolph, Indiana,B27001_042,203,Female,26 to 34 years,No
Randolph, Indiana,B27001_044,1172,Female,35 to 44 years,Yes
Randolph, Indiana,B27001_045,302,Female,35 to 44 years,No
Randolph, Indiana,B27001_047,1494,Female,45 to 54 years,Yes
Randolph, Indiana,B27001_048,133,Female,45 to 54 years,No
Randolph, Indiana,B27001_050,1611,Female,55 to 64 years,Yes
Randolph, Indiana,B27001_051,144,Female,55 to 64 years,No
Randolph, Indiana,B27001_053,1388,Female,65 to 74 years,Yes
Randolph, Indiana,B27001_054,0,Female,65 to 74 years,No
Randolph, Indiana,B27001_056,1191,Female,75 years and over,Yes
Randolph, Indiana,B27001_057,0,Female,75 years and over,No
Ripley, Indiana,B27001_004,1045,Male,Under 6 years,Yes
Ripley, Indiana,B27001_005,20,Male,Under 6 years,No
Ripley, Indiana,B27001_007,2307,Male,6 to 18 years,Yes
Ripley, Indiana,B27001_008,265,Male,6 to 18 years,No
Ripley, Indiana,B27001_010,1163,Male,19 to 25 years,Yes
Ripley, Indiana,B27001_011,98,Male,19 to 25 years,No
Ripley, Indiana,B27001_013,1020,Male,26 to 34 years,Yes
Ripley, Indiana,B27001_014,294,Male,26 to 34 years,No
Ripley, Indiana,B27001_016,1529,Male,35 to 44 years,Yes
Ripley, Indiana,B27001_017,114,Male,35 to 44 years,No
Ripley, Indiana,B27001_019,1783,Male,45 to 54 years,Yes
Ripley, Indiana,B27001_020,189,Male,45 to 54 years,No
Ripley, Indiana,B27001_022,1733,Male,55 to 64 years,Yes
Ripley, Indiana,B27001_023,173,Male,55 to 64 years,No
Ripley, Indiana,B27001_025,1310,Male,65 to 74 years,Yes
Ripley, Indiana,B27001_026,0,Male,65 to 74 years,No
Ripley, Indiana,B27001_028,758,Male,75 years and over,Yes
Ripley, Indiana,B27001_029,29,Male,75 years and over,No
Ripley, Indiana,B27001_032,1048,Female,Under 6 years,Yes
