NAME,County,State,variable,estimate,Sex,Age,Public_HI
"Mason County, Kentucky",Mason, Kentucky,B27003_028,440,Male,75 years and over,Yes
"Mason County, Kentucky",Mason, Kentucky,B27003_029,0,Male,75 years and over,No
"Mason County, Kentucky",Mason, Kentucky,B27003_032,353,Female,Under 6 years,Yes
"Mason County, Kentucky",Mason, Kentucky,B27003_033,289,Female,Under 6 years,No
"Mason County, Kentucky",Mason, Kentucky,B27003_035,443,Female,6 to 18 years,Yes
"Mason County, Kentucky",Mason, Kentucky,B27003_036,864,Female,6 to 18 years,No
"Mason County, Kentucky",Mason, Kentucky,B27003_038,154,Female,19 to 25 years,Yes
"Mason County, Kentucky",Mason, Kentucky,B27003_039,479,Female,19 to 25 years,No
"Mason County, Kentucky",Mason, Kentucky,B27003_041,322,Female,26 to 34 years,Yes
"Mason County, Kentucky",Mason, Kentucky,B27003_042,482,Female,26 to 34 years,No
"Mason County, Kentucky",Mason, Kentucky,B27003_044,290,Female,35 to 44 years,Yes
"Mason County, Kentucky",Mason, Kentucky,B27003_045,766,Female,35 to 44 years,No
"Mason County, Kentucky",Mason, Kentucky,B27003_047,367,Female,45 to 54 years,Yes
"Mason County, Kentucky",Mason, Kentucky,B27003_048,823,Female,45 to 54 years,No
"Mason County, Kentucky",Mason, Kentucky,B27003_050,509,Female,55 to 64 years,Yes
"Mason County, Kentucky",Mason, Kentucky,B27003_051,753,Female,55 to 64 years,No
"Mason County, Kentucky",Mason, Kentucky,B27003_053,933,Female,65 to 74 years,Yes
"Mason County, Kentucky",Mason, Kentucky,B27003_054,28,Female,65 to 74 years,No
"Mason County, Kentucky",Mason, Kentucky,B27003_056,693,Female,75 years and over,Yes
"Mason County, Kentucky",Mason, Kentucky,B27003_057,0,Female,75 years and over,No
"Meade County, Kentucky",Meade, Kentucky,B27003_004,341,Male,Under 6 years,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_005,660,Male,Under 6 years,No
"Meade County, Kentucky",Meade, Kentucky,B27003_007,696,Male,6 to 18 years,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_008,1870,Male,6 to 18 years,No
"Meade County, Kentucky",Meade, Kentucky,B27003_010,183,Male,19 to 25 years,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_011,956,Male,19 to 25 years,No
"Meade County, Kentucky",Meade, Kentucky,B27003_013,296,Male,26 to 34 years,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_014,1135,Male,26 to 34 years,No
"Meade County, Kentucky",Meade, Kentucky,B27003_016,475,Male,35 to 44 years,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_017,1131,Male,35 to 44 years,No
"Meade County, Kentucky",Meade, Kentucky,B27003_019,567,Male,45 to 54 years,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_020,1425,Male,45 to 54 years,No
"Meade County, Kentucky",Meade, Kentucky,B27003_022,778,Male,55 to 64 years,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_023,1199,Male,55 to 64 years,No
"Meade County, Kentucky",Meade, Kentucky,B27003_025,1146,Male,65 to 74 years,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_026,29,Male,65 to 74 years,No
"Meade County, Kentucky",Meade, Kentucky,B27003_028,686,Male,75 years and over,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_029,4,Male,75 years and over,No
"Meade County, Kentucky",Meade, Kentucky,B27003_032,360,Female,Under 6 years,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_033,633,Female,Under 6 years,No
"Meade County, Kentucky",Meade, Kentucky,B27003_035,766,Female,6 to 18 years,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_036,1668,Female,6 to 18 years,No
"Meade County, Kentucky",Meade, Kentucky,B27003_038,330,Female,19 to 25 years,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_039,681,Female,19 to 25 years,No
"Meade County, Kentucky",Meade, Kentucky,B27003_041,433,Female,26 to 34 years,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_042,1284,Female,26 to 34 years,No
"Meade County, Kentucky",Meade, Kentucky,B27003_044,343,Female,35 to 44 years,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_045,1484,Female,35 to 44 years,No
"Meade County, Kentucky",Meade, Kentucky,B27003_047,368,Female,45 to 54 years,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_048,1630,Female,45 to 54 years,No
"Meade County, Kentucky",Meade, Kentucky,B27003_050,709,Female,55 to 64 years,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_051,1177,Female,55 to 64 years,No
"Meade County, Kentucky",Meade, Kentucky,B27003_053,1124,Female,65 to 74 years,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_054,48,Female,65 to 74 years,No
"Meade County, Kentucky",Meade, Kentucky,B27003_056,726,Female,75 years and over,Yes
"Meade County, Kentucky",Meade, Kentucky,B27003_057,0,Female,75 years and over,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_004,149,Male,Under 6 years,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_005,96,Male,Under 6 years,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_007,342,Male,6 to 18 years,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_008,192,Male,6 to 18 years,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_010,102,Male,19 to 25 years,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_011,90,Male,19 to 25 years,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_013,145,Male,26 to 34 years,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_014,275,Male,26 to 34 years,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_016,153,Male,35 to 44 years,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_017,189,Male,35 to 44 years,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_019,248,Male,45 to 54 years,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_020,321,Male,45 to 54 years,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_022,263,Male,55 to 64 years,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_023,229,Male,55 to 64 years,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_025,379,Male,65 to 74 years,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_026,0,Male,65 to 74 years,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_028,227,Male,75 years and over,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_029,0,Male,75 years and over,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_032,129,Female,Under 6 years,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_033,55,Female,Under 6 years,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_035,257,Female,6 to 18 years,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_036,179,Female,6 to 18 years,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_038,142,Female,19 to 25 years,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_039,56,Female,19 to 25 years,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_041,84,Female,26 to 34 years,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_042,189,Female,26 to 34 years,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_044,140,Female,35 to 44 years,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_045,180,Female,35 to 44 years,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_047,167,Female,45 to 54 years,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_048,275,Female,45 to 54 years,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_050,202,Female,55 to 64 years,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_051,277,Female,55 to 64 years,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_053,311,Female,65 to 74 years,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_054,11,Female,65 to 74 years,No
"Menifee County, Kentucky",Menifee, Kentucky,B27003_056,278,Female,75 years and over,Yes
"Menifee County, Kentucky",Menifee, Kentucky,B27003_057,0,Female,75 years and over,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_004,337,Male,Under 6 years,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_005,468,Male,Under 6 years,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_007,527,Male,6 to 18 years,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_008,1342,Male,6 to 18 years,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_010,198,Male,19 to 25 years,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_011,702,Male,19 to 25 years,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_013,103,Male,26 to 34 years,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_014,959,Male,26 to 34 years,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_016,274,Male,35 to 44 years,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_017,942,Male,35 to 44 years,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_019,319,Male,45 to 54 years,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_020,1146,Male,45 to 54 years,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_022,489,Male,55 to 64 years,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_023,1088,Male,55 to 64 years,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_025,1035,Male,65 to 74 years,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_026,8,Male,65 to 74 years,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_028,566,Male,75 years and over,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_029,13,Male,75 years and over,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_032,159,Female,Under 6 years,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_033,481,Female,Under 6 years,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_035,586,Female,6 to 18 years,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_036,1045,Female,6 to 18 years,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_038,212,Female,19 to 25 years,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_039,715,Female,19 to 25 years,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_041,274,Female,26 to 34 years,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_042,759,Female,26 to 34 years,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_044,316,Female,35 to 44 years,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_045,944,Female,35 to 44 years,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_047,471,Female,45 to 54 years,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_048,1135,Female,45 to 54 years,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_050,461,Female,55 to 64 years,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_051,1164,Female,55 to 64 years,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_053,1180,Female,65 to 74 years,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_054,57,Female,65 to 74 years,No
"Mercer County, Kentucky",Mercer, Kentucky,B27003_056,864,Female,75 years and over,Yes
"Mercer County, Kentucky",Mercer, Kentucky,B27003_057,6,Female,75 years and over,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_004,245,Male,Under 6 years,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_005,109,Male,Under 6 years,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_007,488,Male,6 to 18 years,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_008,416,Male,6 to 18 years,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_010,163,Male,19 to 25 years,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_011,211,Male,19 to 25 years,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_013,188,Male,26 to 34 years,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_014,324,Male,26 to 34 years,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_016,130,Male,35 to 44 years,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_017,416,Male,35 to 44 years,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_019,256,Male,45 to 54 years,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_020,466,Male,45 to 54 years,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_022,220,Male,55 to 64 years,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_023,501,Male,55 to 64 years,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_025,443,Male,65 to 74 years,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_026,10,Male,65 to 74 years,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_028,312,Male,75 years and over,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_029,0,Male,75 years and over,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_032,204,Female,Under 6 years,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_033,125,Female,Under 6 years,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_035,390,Female,6 to 18 years,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_036,406,Female,6 to 18 years,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_038,164,Female,19 to 25 years,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_039,174,Female,19 to 25 years,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_041,273,Female,26 to 34 years,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_042,260,Female,26 to 34 years,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_044,221,Female,35 to 44 years,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_045,403,Female,35 to 44 years,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_047,290,Female,45 to 54 years,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_048,412,Female,45 to 54 years,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_050,412,Female,55 to 64 years,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_051,327,Female,55 to 64 years,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_053,523,Female,65 to 74 years,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_054,22,Female,65 to 74 years,No
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_056,397,Female,75 years and over,Yes
"Metcalfe County, Kentucky",Metcalfe, Kentucky,B27003_057,3,Female,75 years and over,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_004,304,Male,Under 6 years,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_005,67,Male,Under 6 years,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_007,472,Male,6 to 18 years,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_008,513,Male,6 to 18 years,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_010,126,Male,19 to 25 years,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_011,260,Male,19 to 25 years,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_013,184,Male,26 to 34 years,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_014,369,Male,26 to 34 years,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_016,174,Male,35 to 44 years,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_017,486,Male,35 to 44 years,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_019,277,Male,45 to 54 years,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_020,478,Male,45 to 54 years,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_022,283,Male,55 to 64 years,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_023,481,Male,55 to 64 years,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_025,499,Male,65 to 74 years,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_026,19,Male,65 to 74 years,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_028,304,Male,75 years and over,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_029,0,Male,75 years and over,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_032,225,Female,Under 6 years,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_033,142,Female,Under 6 years,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_035,432,Female,6 to 18 years,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_036,336,Female,6 to 18 years,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_038,188,Female,19 to 25 years,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_039,202,Female,19 to 25 years,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_041,172,Female,26 to 34 years,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_042,343,Female,26 to 34 years,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_044,279,Female,35 to 44 years,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_045,339,Female,35 to 44 years,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_047,215,Female,45 to 54 years,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_048,520,Female,45 to 54 years,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_050,294,Female,55 to 64 years,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_051,473,Female,55 to 64 years,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_053,601,Female,65 to 74 years,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_054,14,Female,65 to 74 years,No
"Monroe County, Kentucky",Monroe, Kentucky,B27003_056,430,Female,75 years and over,Yes
"Monroe County, Kentucky",Monroe, Kentucky,B27003_057,0,Female,75 years and over,No
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_004,482,Male,Under 6 years,Yes
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_005,584,Male,Under 6 years,No
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_007,1362,Male,6 to 18 years,Yes
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_008,1215,Male,6 to 18 years,No
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_010,289,Male,19 to 25 years,Yes
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_011,766,Male,19 to 25 years,No
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_013,268,Male,26 to 34 years,Yes
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_014,1292,Male,26 to 34 years,No
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_016,428,Male,35 to 44 years,Yes
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_017,1282,Male,35 to 44 years,No
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_019,632,Male,45 to 54 years,Yes
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_020,1340,Male,45 to 54 years,No
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_022,595,Male,55 to 64 years,Yes
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_023,1021,Male,55 to 64 years,No
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_025,1108,Male,65 to 74 years,Yes
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_026,36,Male,65 to 74 years,No
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_028,691,Male,75 years and over,Yes
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_029,0,Male,75 years and over,No
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_032,467,Female,Under 6 years,Yes
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_033,503,Female,Under 6 years,No
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_035,1236,Female,6 to 18 years,Yes
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_036,1099,Female,6 to 18 years,No
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_038,355,Female,19 to 25 years,Yes
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_039,820,Female,19 to 25 years,No
"Montgomery County, Kentucky",Montgomery, Kentucky,B27003_041,360,Female,26 to 34 years,Yes
